Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,Todas_Las_Cuotas
Red Star Belgrade vs FCSB,2025-11-27 15:00:00,Europa League,Doble Chance,1X,1.12,betsson,5,0.4718,0.01,1.14,3.37,1.11,betsson:1.12; marathonbet:1.12; codere_it:1.12; pinnacle:1.1; winamax_de:1.09
Red Star Belgrade vs FCSB,2025-11-27 15:00:00,Europa League,Doble Chance,X2,2.83,betsson,5,0.4718,0.12,2.45,3.37,2.71,betsson:2.83; marathonbet:2.72; pinnacle:2.7; winamax_de:2.66; codere_it:2.64
Arsenal vs Bayern Munich,2025-11-26 15:00:00,Champions League,Ambos Marcan,Yes,1.64,pinnacle,2,0.469,0.01,0.61,3.71,1.63,pinnacle:1.64; williamhill:1.62
Arsenal vs Bayern Munich,2025-11-26 15:00:00,Champions League,Ambos Marcan,No,2.34,pinnacle,2,0.469,0.07,3.08,3.71,2.27,pinnacle:2.34; williamhill:2.2
Sunderland vs Bournemouth,2025-11-29 10:00:00,Premier League,Doble Chance,X2,1.42,betsson,6,0.4679,0.0333,3.05,4.21,1.3867,betsson:1.42; marathonbet:1.42; pinnacle:1.41; codere_it:1.4; winamax_de:1.37; winamax_fr:1.3
Borussia Monchengladbach vs RB Leipzig,2025-11-28 14:30:00,Bundesliga,Ambos Marcan,Yes,1.41,pinnacle,2,0.4665,0.005,0.36,4.03,1.405,pinnacle:1.41; williamhill:1.4
Borussia Monchengladbach vs RB Leipzig,2025-11-28 14:30:00,Bundesliga,Ambos Marcan,No,3.02,pinnacle,2,0.4665,0.135,4.68,4.03,2.885,pinnacle:3.02; williamhill:2.75
Ajax vs Benfica,2025-11-25 12:45:00,Champions League,Ambos Marcan,Yes,1.65,pinnacle,2,0.4663,0.04,2.48,3.71,1.61,pinnacle:1.65; williamhill:1.57
Ajax vs Benfica,2025-11-25 12:45:00,Champions League,Ambos Marcan,No,2.32,pinnacle,2,0.4663,0.01,0.43,3.71,2.31,pinnacle:2.32; williamhill:2.3
Deportivo Riestra vs Barracas Central,2025-11-24 15:00:00,Primera División,Doble Chance,X2,1.72,pinnacle,4,0.4657,0.0504,2.45,4.08,1.6696,pinnacle:1.72; betsson:1.7; marathonbet:1.63; bwin:1.6286
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,Premier League,Ambos Marcan,Yes,1.96,pinnacle,2,0.4632,0.055,2.89,4.21,1.905,pinnacle:1.96; williamhill:1.85
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,Premier League,Ambos Marcan,No,1.88,pinnacle,2,0.4632,0.015,0.8,4.21,1.865,pinnacle:1.88; williamhill:1.85
Real Betis vs FC Utrecht,2025-11-27 15:00:00,Europa League,Doble Chance,1X,1.07,betsson,5,0.463,0.018,2.12,3.78,1.052,betsson:1.07; codere_it:1.07; marathonbet:1.06; pinnacle:1.05; winamax_fr:1.01
Marseille vs Toulouse,2025-11-29 15:05:00,Ligue 1,Ambos Marcan,Yes,1.93,pinnacle,2,0.4628,0.05,2.66,3.63,1.88,pinnacle:1.93; williamhill:1.83
Marseille vs Toulouse,2025-11-29 15:05:00,Ligue 1,Ambos Marcan,No,1.93,pinnacle,2,0.4628,0.01,0.52,3.63,1.92,pinnacle:1.93; williamhill:1.91
Girona vs Real Madrid,2025-11-30 15:00:00,La Liga,Doble Chance,1X,3.14,pinnacle,6,0.4562,0.11,4.38,4.34,3.03,pinnacle:3.14; betsson:3.12; marathonbet:3.11; winamax_de:3.05; codere_it:3.01; winamax_fr:2.75
Manchester City vs Leeds United,2025-11-29 10:00:00,Premier League,Ambos Marcan,Yes,2.06,pinnacle,2,0.4558,0.055,2.74,4.41,2.005,pinnacle:2.06; williamhill:1.95
Manchester City vs Leeds United,2025-11-29 10:00:00,Premier League,Ambos Marcan,No,1.79,pinnacle,2,0.4558,0.02,1.13,4.41,1.77,pinnacle:1.79; williamhill:1.75
Tottenham Hotspur vs Fulham,2025-11-29 15:00:00,Premier League,Ambos Marcan,Yes,1.71,pinnacle,2,0.4555,0.02,1.18,3.93,1.69,pinnacle:1.71; williamhill:1.67
Tottenham Hotspur vs Fulham,2025-11-29 15:00:00,Premier League,Ambos Marcan,No,2.2,pinnacle,2,0.4555,0.05,2.33,3.93,2.15,pinnacle:2.2; williamhill:2.1
Real Betis vs FC Utrecht,2025-11-27 15:00:00,Europa League,Doble Chance,X2,3.57,marathonbet,5,0.4553,0.094,3.29,3.8,3.476,marathonbet:3.57; betsson:3.57; codere_it:3.51; pinnacle:3.47; winamax_fr:3.26
Atletico Mineiro vs Flamengo,2025-11-25 19:30:00,Brasileirão,Doble Chance,X2,1.223,bwin,7,0.4524,0.024,2.32,5.57,1.199,bwin:1.223; codere_it:1.22; pinnacle:1.22; marathonbet:1.21; betsson:1.2; winamax_de:1.18; winamax_fr:1.14
Ajax vs Benfica,2025-11-25 12:45:00,Champions League,Doble Chance,1X,2.0,pinnacle,6,0.4494,0.05,2.33,3.56,1.95,pinnacle:2.0; marathonbet:1.99; betsson:1.96; codere_it:1.95; winamax_de:1.94; winamax_fr:1.86
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,Premier League,Goles (Over/Under),Over 2.5,1.83,pinnacle,3,0.449,0.0267,1.14,3.43,1.8033,pinnacle:1.83; codere_it:1.8; betsson:1.78
Aston Villa vs Wolverhampton Wanderers,2025-11-30 09:05:00,Premier League,Goles (Over/Under),Under 2.5,2.05,pinnacle,3,0.449,0.03,1.21,3.43,2.02,pinnacle:2.05; betsson:2.02; codere_it:1.99
Borussia Dortmund vs Villarreal,2025-11-25 15:00:00,Champions League,Ambos Marcan,No,2.23,pinnacle,2,0.4489,0.09,4.21,4.01,2.14,pinnacle:2.23; williamhill:2.05
KRC Genk vs FC Basel,2025-11-27 15:00:00,Europa League,Doble Chance,1X,1.32,betsson,5,0.4482,0.02,1.61,3.28,1.3,betsson:1.32; codere_it:1.32; marathonbet:1.31; pinnacle:1.28; winamax_de:1.27
KRC Genk vs FC Basel,2025-11-27 15:00:00,Europa League,Doble Chance,X2,1.89,betsson,5,0.4482,0.034,1.39,3.28,1.856,betsson:1.89; marathonbet:1.86; pinnacle:1.86; codere_it:1.86; winamax_de:1.81
Go Ahead Eagles vs VfB Stuttgart,2025-11-27 15:00:00,Europa League,Doble Chance,X2,1.16,marathonbet,6,0.4419,0.0183,1.92,3.87,1.1417,marathonbet:1.16; betsson:1.16; codere_it:1.16; pinnacle:1.14; winamax_de:1.13; winamax_fr:1.1
Chelsea vs Arsenal,2025-11-30 11:30:00,Premier League,Goles (Over/Under),Over 2.5,1.99,pinnacle,3,0.4419,0.0433,1.89,3.44,1.9467,pinnacle:1.99; betsson:1.95; codere_it:1.9
Chelsea vs Arsenal,2025-11-30 11:30:00,Premier League,Goles (Over/Under),Under 2.5,1.88,pinnacle,3,0.4419,0.0133,0.67,3.44,1.8667,pinnacle:1.88; codere_it:1.87; betsson:1.85
Juventus vs Cagliari,2025-11-29 12:00:00,Serie A,Ambos Marcan,Yes,2.42,pinnacle,2,0.4398,0.06,2.54,3.82,2.36,pinnacle:2.42; williamhill:2.3
Juventus vs Cagliari,2025-11-29 12:00:00,Serie A,Ambos Marcan,No,1.6,pinnacle,2,0.4398,0.015,0.95,3.82,1.585,pinnacle:1.6; williamhill:1.57
PFC Ludogorets Razgrad vs Celta Vigo,2025-11-27 12:45:00,Europa League,Doble Chance,X2,1.21,codere_it,6,0.4393,0.035,2.54,4.12,1.175,codere_it:1.21; marathonbet:1.2; betsson:1.19; pinnacle:1.17; winamax_de:1.16; winamax_fr:1.12
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Doble Chance,X2,1.47,betsson,6,0.4377,0.03,2.0,3.29,1.44,betsson:1.47; marathonbet:1.46; pinnacle:1.45; winamax_de:1.44; codere_it:1.44; winamax_fr:1.38
TSG Hoffenheim vs Augsburg,2025-11-29 09:30:00,Bundesliga,Ambos Marcan,Yes,1.65,pinnacle,2,0.4367,0.025,1.54,3.71,1.625,pinnacle:1.65; williamhill:1.6
TSG Hoffenheim vs Augsburg,2025-11-29 09:30:00,Bundesliga,Ambos Marcan,No,2.32,pinnacle,2,0.4367,0.035,1.53,3.71,2.285,pinnacle:2.32; williamhill:2.25
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Ambos Marcan,Yes,1.81,pinnacle,2,0.4346,0.03,1.69,4.51,1.78,pinnacle:1.81; williamhill:1.75
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Ambos Marcan,No,2.03,pinnacle,2,0.4346,0.04,2.01,4.51,1.99,pinnacle:2.03; williamhill:1.95
Fortaleza vs Atletico Mineiro,2025-11-30 16:30:00,Brasileirão,Doble Chance,1X,1.37,betsson,5,0.4321,0.056,4.37,7.36,1.314,betsson:1.37; codere_it:1.36; marathonbet:1.35; winamax_de:1.26; winamax_fr:1.23
Porto vs Nice,2025-11-27 12:45:00,Europa League,Doble Chance,1X,1.1,marathonbet,5,0.4297,0.014,2.15,3.91,1.086,marathonbet:1.1; pinnacle:1.1; codere_it:1.1; betsson:1.09; winamax_fr:1.04
Maccabi Tel Aviv vs Lyon,2025-11-27 15:00:00,Europa League,Doble Chance,X2,1.24,codere_it,6,0.4286,0.0317,1.75,4.13,1.2083,codere_it:1.24; pinnacle:1.22; betsson:1.21; marathonbet:1.21; winamax_de:1.2; winamax_fr:1.17
Celta Vigo vs Espanyol,2025-11-30 12:30:00,La Liga,Goles (Over/Under),Over 2.5,2.01,pinnacle,3,0.4274,0.02,0.71,3.51,1.99,pinnacle:2.01; betsson:1.98; codere_it:1.98
Celta Vigo vs Espanyol,2025-11-30 12:30:00,La Liga,Goles (Over/Under),Under 2.5,1.86,pinnacle,3,0.4274,0.0333,1.37,3.51,1.8267,pinnacle:1.86; betsson:1.82; codere_it:1.8
Metz vs Rennes,2025-11-28 14:45:00,Ligue 1,Ambos Marcan,Yes,1.64,pinnacle,2,0.4242,0.01,0.61,3.89,1.63,pinnacle:1.64; williamhill:1.62
Metz vs Rennes,2025-11-28 14:45:00,Ligue 1,Ambos Marcan,No,2.33,pinnacle,2,0.4242,0.065,2.87,3.89,2.265,pinnacle:2.33; williamhill:2.2
Arsenal vs Bayern Munich,2025-11-26 15:00:00,Champions League,Doble Chance,X2,1.7,pinnacle,5,0.4228,0.026,2.52,3.24,1.674,pinnacle:1.7; betsson:1.7; marathonbet:1.69; codere_it:1.69; winamax_fr:1.59
Porto vs Nice,2025-11-27 12:45:00,Europa League,Doble Chance,X2,3.08,betsson,5,0.4224,0.152,4.4,3.93,2.928,betsson:3.08; marathonbet:2.99; codere_it:2.98; pinnacle:2.89; winamax_fr:2.7
Galatasaray vs Union Saint-Gilloise,2025-11-25 12:45:00,Champions League,Ambos Marcan,Yes,1.64,pinnacle,2,0.4216,0.035,2.18,3.89,1.605,pinnacle:1.64; williamhill:1.57
Galatasaray vs Union Saint-Gilloise,2025-11-25 12:45:00,Champions League,Ambos Marcan,No,2.33,pinnacle,2,0.4216,0.015,0.65,3.89,2.315,pinnacle:2.33; williamhill:2.3
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Ambos Marcan,Yes,1.63,pinnacle,2,0.4205,0.005,0.31,3.9,1.625,pinnacle:1.63; williamhill:1.62
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Ambos Marcan,No,2.35,pinnacle,2,0.4205,0.075,3.3,3.9,2.275,pinnacle:2.35; williamhill:2.2
Liverpool vs PSV Eindhoven,2025-11-26 15:00:00,Champions League,Doble Chance,X2,3.67,pinnacle,6,0.4183,0.15,3.05,3.61,3.52,pinnacle:3.67; betsson:3.62; marathonbet:3.58; winamax_fr:3.43; winamax_de:3.43; codere_it:3.39
Ajax vs Benfica,2025-11-25 12:45:00,Champions League,Doble Chance,X2,1.27,betsson,6,0.4176,0.0283,2.25,3.64,1.2417,betsson:1.27; marathonbet:1.26; codere_it:1.26; pinnacle:1.25; winamax_de:1.22; winamax_fr:1.19
Bayern Munich vs FC St. Pauli,2025-11-29 09:30:00,Bundesliga,Ambos Marcan,Yes,2.09,pinnacle,2,0.4124,0.09,4.5,4.34,2.0,pinnacle:2.09; williamhill:1.91
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Ambos Marcan,Yes,1.83,pinnacle,2,0.4118,0.04,2.23,3.91,1.79,pinnacle:1.83; williamhill:1.75
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Ambos Marcan,No,2.03,pinnacle,2,0.4118,0.015,0.74,3.91,2.015,pinnacle:2.03; williamhill:2.0
Slavia Praha vs Athletic Bilbao,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Over 2.5,2.07,pinnacle,3,0.4102,0.0333,1.16,2.95,2.0367,pinnacle:2.07; betsson:2.02; codere_it:2.02
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Goles (Over/Under),Over 2.5,1.85,pinnacle,3,0.4073,0.0233,0.93,3.56,1.8267,pinnacle:1.85; betsson:1.82; codere_it:1.81
Atalanta BC vs Fiorentina,2025-11-30 12:00:00,Serie A,Goles (Over/Under),Under 2.5,2.02,pinnacle,3,0.4073,0.03,1.09,3.56,1.99,pinnacle:2.02; betsson:1.98; codere_it:1.97
TSG Hoffenheim vs Augsburg,2025-11-29 09:30:00,Bundesliga,Doble Chance,X2,2.23,betsson,7,0.4049,0.0968,4.26,4.47,2.1332,betsson:2.23; marathonbet:2.21; pinnacle:2.2; codere_it:2.15; bwin:2.1224; winamax_de:2.07; winamax_fr:1.95
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Ambos Marcan,Yes,1.76,pinnacle,2,0.4038,0.03,1.73,4.21,1.73,pinnacle:1.76; williamhill:1.7
Sevilla vs Real Betis,2025-11-30 10:15:00,La Liga,Ambos Marcan,No,2.11,pinnacle,2,0.4038,0.03,1.44,4.21,2.08,pinnacle:2.11; williamhill:2.05
Marseille vs Newcastle United,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.57,pinnacle,6,0.4036,0.025,2.27,3.37,1.545,pinnacle:1.57; codere_it:1.57; marathonbet:1.56; betsson:1.56; winamax_de:1.54; winamax_fr:1.47
Bragantino-SP vs Fortaleza,2025-11-26 17:00:00,Brasileirão,Goles (Over/Under),Over 2.5,1.93,pinnacle,3,0.4005,0.04,1.56,4.17,1.89,pinnacle:1.93; betsson:1.88; codere_it:1.86
Bragantino-SP vs Fortaleza,2025-11-26 17:00:00,Brasileirão,Goles (Over/Under),Under 2.5,1.91,pinnacle,3,0.4005,0.02,1.5,4.17,1.89,pinnacle:1.91; codere_it:1.91; betsson:1.85
Liverpool vs PSV Eindhoven,2025-11-26 15:00:00,Champions League,Ambos Marcan,Yes,1.65,pinnacle,2,0.4,0.06,3.77,3.9,1.59,pinnacle:1.65; williamhill:1.53
Juventude vs Bahia,2025-11-28 17:00:00,Brasileirão,Doble Chance,X2,1.3018,bwin,7,0.3997,0.0415,3.39,6.23,1.2603,bwin:1.3018; pinnacle:1.29; marathonbet:1.28; betsson:1.28; codere_it:1.28; winamax_de:1.21; winamax_fr:1.18
Vitória SC vs AVS Futebol SAD,2025-11-28 15:15:00,Primeira Liga,Doble Chance,1X,1.16,pinnacle,5,0.3989,0.024,2.05,5.34,1.136,pinnacle:1.16; betsson:1.16; winamax_de:1.14; marathonbet:1.12; winamax_fr:1.1
Bayer Leverkusen vs Borussia Dortmund,2025-11-29 12:30:00,Bundesliga,Ambos Marcan,No,2.73,pinnacle,2,0.393,0.115,4.4,3.74,2.615,pinnacle:2.73; williamhill:2.5
Napoli vs Qarabağ FK,2025-11-25 15:00:00,Champions League,Ambos Marcan,Yes,2.08,pinnacle,2,0.3883,0.085,4.26,3.94,1.995,pinnacle:2.08; williamhill:1.91
Monterrey vs América,2025-11-26 16:00:00,Liga MX,Doble Chance,1X,1.51,pinnacle,3,0.3866,0.03,1.46,4.94,1.48,pinnacle:1.51; betsson:1.47; marathonbet:1.46
Monterrey vs América,2025-11-26 16:00:00,Liga MX,Doble Chance,X2,1.48,pinnacle,3,0.3866,0.0267,1.3,4.94,1.4533,pinnacle:1.48; betsson:1.44; marathonbet:1.44
Olympiakos Piraeus vs Real Madrid,2025-11-26 15:00:00,Champions League,Doble Chance,1X,3.12,codere_it,5,0.3786,0.078,2.02,3.46,3.042,codere_it:3.12; marathonbet:3.1; pinnacle:3.02; betsson:3.02; winamax_fr:2.95
Internacional vs Santos,2025-11-24 19:00:00,Brasileirão,Ambos Marcan,Yes,1.87,pinnacle,2,0.3778,0.035,1.91,4.5,1.835,pinnacle:1.87; williamhill:1.8
Internacional vs Santos,2025-11-24 19:00:00,Brasileirão,Ambos Marcan,No,1.96,pinnacle,2,0.3778,0.025,1.29,4.5,1.935,pinnacle:1.96; williamhill:1.91
Sporting Lisbon vs Club Brugge,2025-11-26 15:00:00,Champions League,Ambos Marcan,No,2.5,pinnacle,2,0.3756,0.1,4.17,4.1,2.4,pinnacle:2.5; williamhill:2.3
Manchester United vs Everton,2025-11-24 15:00:00,Premier League,Ambos Marcan,Yes,1.74,pinnacle,2,0.374,0.005,0.29,3.77,1.735,pinnacle:1.74; williamhill:1.73
Manchester United vs Everton,2025-11-24 15:00:00,Premier League,Ambos Marcan,No,2.16,pinnacle,2,0.374,0.055,2.61,3.77,2.105,pinnacle:2.16; williamhill:2.05
PAOK vs SK Brann,2025-11-27 12:45:00,Europa League,Doble Chance,1X,1.19,betsson,5,0.3732,0.032,1.67,3.51,1.158,betsson:1.19; marathonbet:1.16; codere_it:1.16; pinnacle:1.15; winamax_de:1.13
AS Monaco vs Paris Saint Germain,2025-11-29 11:00:00,Ligue 1,Ambos Marcan,Yes,1.53,pinnacle,2,0.3717,0.015,0.99,3.82,1.515,pinnacle:1.53; williamhill:1.5
AS Monaco vs Paris Saint Germain,2025-11-29 11:00:00,Ligue 1,Ambos Marcan,No,2.6,pinnacle,2,0.3717,0.05,1.96,3.82,2.55,pinnacle:2.6; williamhill:2.5
Vasco da Gama vs Internacional,2025-11-28 17:30:00,Brasileirão,Doble Chance,1X,1.3,marathonbet,5,0.3712,0.042,3.91,7.22,1.258,marathonbet:1.3; betsson:1.3; codere_it:1.29; winamax_de:1.22; winamax_fr:1.18
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Ambos Marcan,Yes,1.67,pinnacle,2,0.3681,0.0,0.0,4.32,1.67,pinnacle:1.67; williamhill:1.67
Real Sociedad vs Villarreal,2025-11-30 08:00:00,La Liga,Ambos Marcan,No,2.25,pinnacle,2,0.3681,0.075,3.45,4.32,2.175,pinnacle:2.25; williamhill:2.1
Torino vs Como,2025-11-24 12:30:00,Serie A,Ambos Marcan,Yes,1.97,pinnacle,2,0.3671,0.01,0.51,3.95,1.96,pinnacle:1.97; williamhill:1.95
Torino vs Como,2025-11-24 12:30:00,Serie A,Ambos Marcan,No,1.88,pinnacle,2,0.3671,0.04,2.17,3.95,1.84,pinnacle:1.88; williamhill:1.8
Guadalajara vs Cruz Azul,2025-11-26 16:00:00,Liga MX,Doble Chance,1X,1.39,pinnacle,4,0.3671,0.0101,0.72,5.04,1.3799,pinnacle:1.39; bwin:1.3895; betsson:1.37; marathonbet:1.37
Guadalajara vs Cruz Azul,2025-11-26 16:00:00,Liga MX,Doble Chance,X2,1.58,pinnacle,4,0.3671,0.0413,1.67,5.04,1.5387,pinnacle:1.58; betsson:1.54; marathonbet:1.52; bwin:1.5148
Porto vs Nice,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,1.8,codere_it,2,0.3627,0.025,1.41,3.86,1.775,codere_it:1.8; betsson:1.75
Porto vs Nice,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Under 2.5,2.07,codere_it,2,0.3627,0.025,1.22,3.86,2.045,codere_it:2.07; betsson:2.02
Chelsea vs Barcelona,2025-11-25 15:00:00,Champions League,Goles (Over/Under),Under 3.5,1.85,pinnacle,3,0.3616,0.0233,0.93,3.07,1.8267,pinnacle:1.85; betsson:1.82; codere_it:1.81
Real Betis vs FC Utrecht,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.67,codere_it,2,0.3613,0.025,1.52,3.93,1.645,codere_it:1.67; betsson:1.62
Real Betis vs FC Utrecht,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.27,codere_it,2,0.3613,0.025,1.11,3.93,2.245,codere_it:2.27; betsson:2.22
Feyenoord vs Celtic,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,1.61,codere_it,2,0.3608,0.045,2.88,4.13,1.565,codere_it:1.61; betsson:1.52
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,Premier League,Goles (Over/Under),Over 2.5,1.89,pinnacle,3,0.3597,0.03,1.91,3.67,1.86,pinnacle:1.89; betsson:1.88; codere_it:1.81
Nottingham Forest vs Brighton and Hove Albion,2025-11-30 09:05:00,Premier League,Goles (Over/Under),Under 2.5,1.97,pinnacle,3,0.3597,0.0167,1.21,3.67,1.9533,pinnacle:1.97; codere_it:1.97; betsson:1.92
Gil Vicente vs Tondela,2025-11-29 15:30:00,Primeira Liga,Doble Chance,X2,2.3,pinnacle,6,0.3573,0.0833,2.56,5.57,2.2167,pinnacle:2.3; winamax_de:2.26; marathonbet:2.24; betsson:2.2; bwin:2.1704; winamax_fr:2.13
Atlético Madrid vs Oviedo,2025-11-29 15:00:00,La Liga,Ambos Marcan,Yes,2.62,pinnacle,2,0.3531,0.085,3.35,4.39,2.535,pinnacle:2.62; williamhill:2.45
Atlético Madrid vs Oviedo,2025-11-29 15:00:00,La Liga,Ambos Marcan,No,1.51,pinnacle,2,0.3531,0.005,0.33,4.39,1.505,pinnacle:1.51; williamhill:1.5
Chelsea vs Arsenal,2025-11-30 11:30:00,Premier League,Ambos Marcan,Yes,1.74,pinnacle,2,0.3484,0.035,2.05,4.42,1.705,pinnacle:1.74; williamhill:1.67
Chelsea vs Arsenal,2025-11-30 11:30:00,Premier League,Ambos Marcan,No,2.13,pinnacle,2,0.3484,0.015,0.71,4.42,2.115,pinnacle:2.13; williamhill:2.1
Paris Saint Germain vs Tottenham Hotspur,2025-11-26 15:00:00,Champions League,Ambos Marcan,Yes,1.72,pinnacle,2,0.3474,0.01,0.58,3.8,1.71,pinnacle:1.72; williamhill:1.7
Paris Saint Germain vs Tottenham Hotspur,2025-11-26 15:00:00,Champions League,Ambos Marcan,No,2.19,pinnacle,2,0.3474,0.045,2.1,3.8,2.145,pinnacle:2.19; williamhill:2.1
Lille vs Dinamo Zagreb,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,1.69,codere_it,2,0.3441,0.035,2.11,4.01,1.655,codere_it:1.69; betsson:1.62
Lille vs Dinamo Zagreb,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Under 2.5,2.23,codere_it,2,0.3441,0.005,0.22,4.01,2.225,codere_it:2.23; betsson:2.22
Eintracht Frankfurt vs Atalanta BC,2025-11-26 15:00:00,Champions League,Ambos Marcan,No,2.64,pinnacle,2,0.3433,0.12,4.76,3.67,2.52,pinnacle:2.64; williamhill:2.4
FC Copenhagen vs FC Kairat,2025-11-26 12:45:00,Champions League,Doble Chance,X2,3.47,pinnacle,7,0.3416,0.2202,4.02,4.04,3.2498,pinnacle:3.47; betsson:3.35; winamax_de:3.28; marathonbet:3.26; bwin:3.2083; codere_it:3.15; winamax_fr:3.03
Go Ahead Eagles vs VfB Stuttgart,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Over 2.5,1.59,codere_it,2,0.3402,0.02,1.27,3.88,1.57,codere_it:1.59; betsson:1.55
Go Ahead Eagles vs VfB Stuttgart,2025-11-27 15:00:00,Europa League,Goles (Over/Under),Under 2.5,2.44,codere_it,2,0.3402,0.03,1.24,3.88,2.41,codere_it:2.44; betsson:2.38
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Ambos Marcan,Yes,1.81,pinnacle,2,0.3372,0.03,1.69,4.27,1.78,pinnacle:1.81; williamhill:1.75
SC Freiburg vs FSV Mainz 05,2025-11-30 13:30:00,Bundesliga,Ambos Marcan,No,2.04,pinnacle,2,0.3372,0.02,0.99,4.27,2.02,pinnacle:2.04; williamhill:2.0
Liverpool vs PSV Eindhoven,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Over 3.5,1.89,pinnacle,3,0.3354,0.01,0.43,3.16,1.88,pinnacle:1.89; betsson:1.88; codere_it:1.87
Liverpool vs PSV Eindhoven,2025-11-26 15:00:00,Champions League,Goles (Over/Under),Under 3.5,1.99,pinnacle,3,0.3354,0.03,1.5,3.16,1.96,pinnacle:1.99; codere_it:1.97; betsson:1.92
Lecce vs Torino,2025-11-30 06:30:00,Serie A,Ambos Marcan,Yes,2.12,pinnacle,2,0.3295,0.06,2.91,4.31,2.06,pinnacle:2.12; williamhill:2.0
West Ham United vs Liverpool,2025-11-30 09:05:00,Premier League,Ambos Marcan,Yes,1.6,pinnacle,2,0.3272,0.015,0.95,4.34,1.585,pinnacle:1.6; williamhill:1.57
West Ham United vs Liverpool,2025-11-30 09:05:00,Premier League,Ambos Marcan,No,2.39,pinnacle,2,0.3272,0.045,1.92,4.34,2.345,pinnacle:2.39; williamhill:2.3
Borussia Dortmund vs Villarreal,2025-11-25 15:00:00,Champions League,Doble Chance,1X,1.26,betsson,6,0.3245,0.0283,2.45,3.76,1.2317,betsson:1.26; marathonbet:1.25; pinnacle:1.25; codere_it:1.24; winamax_de:1.22; winamax_fr:1.17
Paris Saint Germain vs Tottenham Hotspur,2025-11-26 15:00:00,Champions League,Doble Chance,X2,2.99,pinnacle,6,0.3239,0.07,2.39,3.89,2.92,pinnacle:2.99; betsson:2.99; marathonbet:2.95; codere_it:2.92; winamax_de:2.88; winamax_fr:2.79
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Goles (Over/Under),Over 2.5,2.21,codere_it,2,0.3219,0.045,2.08,4.07,2.165,codere_it:2.21; betsson:2.12
Espanyol vs Sevilla,2025-11-24 15:00:00,La Liga,Goles (Over/Under),Under 2.5,1.7,codere_it,2,0.3219,0.01,0.59,4.07,1.69,codere_it:1.7; betsson:1.68
Parma vs Udinese,2025-11-29 09:00:00,Serie A,Ambos Marcan,Yes,1.95,pinnacle,2,0.3197,0.02,1.04,3.91,1.93,pinnacle:1.95; williamhill:1.91
Parma vs Udinese,2025-11-29 09:00:00,Serie A,Ambos Marcan,No,1.9,pinnacle,2,0.3197,0.025,1.33,3.91,1.875,pinnacle:1.9; williamhill:1.85
PAOK vs SK Brann,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Over 2.5,1.64,codere_it,2,0.3188,0.02,1.23,3.89,1.62,codere_it:1.64; betsson:1.6
PAOK vs SK Brann,2025-11-27 12:45:00,Europa League,Goles (Over/Under),Under 2.5,2.33,codere_it,2,0.3188,0.025,1.08,3.89,2.305,codere_it:2.33; betsson:2.28
Pafos FC vs AS Monaco,2025-11-26 12:45:00,Champions League,Ambos Marcan,Yes,1.68,pinnacle,2,0.3183,0.03,1.82,3.77,1.65,pinnacle:1.68; williamhill:1.62
Pafos FC vs AS Monaco,2025-11-26 12:45:00,Champions League,Ambos Marcan,No,2.26,pinnacle,2,0.3183,0.005,0.22,3.77,2.255,pinnacle:2.26; williamhill:2.25
Mallorca vs CA Osasuna,2025-11-29 08:00:00,La Liga,Ambos Marcan,No,1.79,pinnacle,2,0.3173,0.045,2.58,3.94,1.745,pinnacle:1.79; williamhill:1.7
