Partido,Fecha_Hora_Colombia,Liga,Tipo_Mercado,Mercado,Mejor_Cuota,Mejor_Casa,Num_Casas,Score_Final,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Cuota_Promedio_Mercado,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,Todas_Las_Cuotas
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Goles (Over/Under),Over 2.5,2.4,tipico_de,5,0.1634,0.056,1.65,6.18,2.344,3.6712524331065054e-05,5,0.007056537667513261,0.00643576516826333,8.223772552986235e-06,5,0.0033043876738122046,0.0023663013505269446,tipico_de:2.4; nordicbet:2.36; betsson:2.36; betmgm:2.3; williamhill:2.3
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Goles (Over/Under),Under 2.5,1.56,nordicbet,5,0.1096,0.01,0.71,6.48,1.55,1.664092826725783e-05,5,0.004589673844807863,0.0033604177816701553,8.223772552986235e-06,5,0.0033043876738122245,0.002366301350526978,nordicbet:1.56; betsson:1.56; williamhill:1.55; tipico_de:1.55; betmgm:1.53
Sydney FC vs Auckland FC,2025-12-27 01:00:00,A-League,Goles (Over/Under),Over 2.75,1.98,pinnacle,2,0.0219,0.015,0.76,4.56,1.965,1.0891152574272621e-05,2,0.0038850038850039015,0.0038850038850039015,7.625246194916378e-06,2,0.0032500375924432723,0.0032500375924432723,pinnacle:1.98; bovada:1.95
Sydney FC vs Auckland FC,2025-12-27 01:00:00,A-League,Goles (Over/Under),Under 2.75,1.87,bovada,2,-0.021,0.01,0.54,4.76,1.86,6.061662025826759e-06,2,0.0028905911258852446,0.0028905911258852446,7.625246194916378e-06,2,0.003250037592443189,0.003250037592443189,bovada:1.87; pinnacle:1.85
Juve Stabia vs Südtirol,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.5,1.6,codere_it,14,0.4214,0.0521,1.1,5.98,1.5479,3.75581597457424e-05,14,0.006930277759994746,0.004746539949921683,6.779337659714767e-06,14,0.003010815928213546,0.002284336933923952,codere_it:1.6; williamhill:1.57; nordicbet:1.55; betsson:1.55; tipico_de:1.55; unibet:1.54; grosvenor:1.54; unibet_se:1.54; leovegas:1.54; casumo:1.54; leovegas_se:1.54; unibet_nl:1.54; tabtouch:1.54; betmgm:1.53
Juve Stabia vs Südtirol,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.5,2.3,betmgm,14,-0.0385,0.0214,0.59,8.84,2.2786,5.034929236285057e-06,14,0.0026227900473699555,0.0015878204828841866,6.779337659714767e-06,14,0.0030108159282135065,0.0022843369339239678,betmgm:2.3; codere_it:2.3; unibet:2.28; grosvenor:2.28; unibet_se:2.28; leovegas:2.28; casumo:2.28; leovegas_se:2.28; unibet_nl:2.28; tabtouch:2.28; nordicbet:2.28; betsson:2.28; williamhill:2.25; tipico_de:2.25
Bari vs Avellino,2025-12-27 13:30:00,Serie B,Goles (Over/Under),Over 2.5,2.19,coolbet,14,0.3949,0.03,0.46,5.9,2.16,3.2822884772610982e-06,14,0.002126664960871079,0.0012248403812327763,6.1738828501694165e-06,14,0.0028960398219690345,0.0025882503173180987,coolbet:2.19; codere_it:2.17; grosvenor:2.16; unibet:2.16; leovegas:2.16; unibet_se:2.16; casumo:2.16; leovegas_se:2.16; tabtouch:2.16; unibet_nl:2.16; nordicbet:2.15; betsson:2.15; betmgm:2.15; williamhill:2.15
Bari vs Avellino,2025-12-27 13:30:00,Serie B,Goles (Over/Under),Under 2.5,1.67,codere_it,14,0.3809,0.055,1.38,5.96,1.615,5.3320951061780224e-05,14,0.008373480123310937,0.006502217450372787,6.1738828501694165e-06,14,0.002896039821969054,0.0025882503173181226,codere_it:1.67; coolbet:1.66; nordicbet:1.62; betsson:1.62; betmgm:1.62; williamhill:1.62; grosvenor:1.6; unibet:1.6; leovegas:1.6; unibet_se:1.6; casumo:1.6; leovegas_se:1.6; tabtouch:1.6; unibet_nl:1.6
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Over 3.0,1.94,pinnacle,3,0.3094,0.0367,1.51,4.46,1.9033,4.511065317928044e-05,3,0.007897756456018668,0.006699402824646132,5.204662482947135e-06,3,0.0026860416846548325,0.002334709996544874,pinnacle:1.94; coolbet:1.9; bovada:1.87
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Under 3.0,1.89,pinnacle,3,0.3094,0.0133,0.5,4.46,1.8767,5.1542307042986716e-06,3,0.0026675976617209513,0.002515035194773659,5.204662482947135e-06,3,0.0026860416846548178,0.002334709996544874,pinnacle:1.89; bovada:1.87; coolbet:1.87
Casa Pia vs Vitória SC,2025-12-28 10:30:00,Primeira Liga,Goles (Over/Under),Under 2.5,1.55,tipico_de,12,0.3964,0.0508,1.35,6.18,1.4992,6.30811239048823e-05,12,0.008844674510723264,0.006834656926546112,4.9559082183027256e-06,12,0.002553926192072617,0.0017109733153350959,tipico_de:1.55; betsson:1.52; nordicbet:1.52; betmgm:1.5; unibet:1.49; leovegas_se:1.49; unibet_nl:1.49; tabtouch:1.49; grosvenor:1.49; casumo:1.49; unibet_se:1.49; leovegas:1.47
Casa Pia vs Vitória SC,2025-12-28 10:30:00,Primeira Liga,Goles (Over/Under),Over 2.5,2.42,betsson,12,0.2138,0.0342,0.77,7.11,2.3858,7.746658874580283e-06,12,0.0032331590198299027,0.0023974004055640117,4.9559082183027256e-06,12,0.0025539261920726176,0.0017109733153350959,betsson:2.42; nordicbet:2.42; tipico_de:2.4; unibet:2.38; leovegas_se:2.38; unibet_nl:2.38; tabtouch:2.38; leovegas:2.38; grosvenor:2.38; casumo:2.38; unibet_se:2.38; betmgm:2.35
Arouca vs Gil Vicente,2025-12-28 10:30:00,Primeira Liga,Goles (Over/Under),Under 2.25,1.87,pinnacle,2,0.0067,0.01,0.54,4.5,1.86,6.061662025826759e-06,2,0.0028905911258852446,0.0028905911258852446,4.921628741230645e-06,2,0.002610966057441211,0.002610966057441211,pinnacle:1.87; bovada:1.85
Arouca vs Gil Vicente,2025-12-28 10:30:00,Primeira Liga,Goles (Over/Under),Over 2.25,1.98,bovada,2,-0.0066,0.01,0.51,4.56,1.97,4.790782576211908e-06,2,0.0025767882910739948,0.0025767882910739948,4.921628741230645e-06,2,0.002610966057441294,0.002610966057441294,bovada:1.98; pinnacle:1.96
Torino vs Cagliari,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Over 2.5,2.21,codere_it,13,0.5504,0.0685,1.18,4.07,2.1415,2.167218022063766e-05,13,0.005466920684252739,0.0037374505082649312,4.6598060594987295e-06,13,0.002522284276334404,0.0019183151088346118,codere_it:2.21; leovegas_se:2.16; tipico_de:2.15; williamhill:2.15; grosvenor:2.15; unibet_se:2.14; tabtouch:2.14; unibet_nl:2.14; casumo:2.14; betsson:2.12; nordicbet:2.12; leovegas:2.12; betmgm:2.1
Torino vs Cagliari,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Under 2.5,1.7,codere_it,13,0.5504,0.0223,0.78,4.07,1.6777,1.628741949779571e-05,13,0.004661939640119099,0.0033387727301540725,4.6598060594987295e-06,13,0.0025222842763343977,0.0019183151088345905,codere_it:1.7; leovegas_se:1.7; betsson:1.68; nordicbet:1.68; unibet_se:1.68; tabtouch:1.68; unibet_nl:1.68; casumo:1.68; grosvenor:1.68; tipico_de:1.67; betmgm:1.67; leovegas:1.66; williamhill:1.65
Cremonese vs Napoli,2025-12-28 09:00:00,Serie A,Goles (Over/Under),Over 2.25,1.83,pinnacle,2,0.2542,0.005,0.27,2.95,1.825,1.6407910598303433e-06,2,0.0015012310094277281,0.0015012310094277281,4.043581717756825e-06,2,0.0023637820512819596,0.0023637820512819596,pinnacle:1.83; bovada:1.82
Cremonese vs Napoli,2025-12-28 09:00:00,Serie A,Goles (Over/Under),Under 2.25,2.07,pinnacle,2,0.2542,0.025,1.22,2.95,2.045,2.5799235912793818e-05,2,0.005978858755440741,0.005978858755440741,4.043581717756825e-06,2,0.0023637820512820984,0.0023637820512820984,pinnacle:2.07; bovada:2.02
Sporting Lisbon vs Rio Ave FC,2025-12-28 15:30:00,Primeira Liga,Goles (Over/Under),Under 3.5,1.68,nordicbet,12,0.2451,0.0275,0.82,6.69,1.6525,1.8457703516990438e-05,12,0.004949734576990712,0.0033154701716724875,3.703949896673119e-06,12,0.0022487129366889473,0.0014193423772162022,nordicbet:1.68; betsson:1.68; unibet:1.65; grosvenor:1.65; tabtouch:1.65; unibet_nl:1.65; casumo:1.65; unibet_se:1.65; tipico_de:1.65; betmgm:1.65; leovegas_se:1.64; leovegas:1.63
Sporting Lisbon vs Rio Ave FC,2025-12-28 15:30:00,Primeira Liga,Goles (Over/Under),Over 3.5,2.15,tipico_de,12,0.1699,0.0583,1.18,7.12,2.0917,2.2638469259092568e-05,12,0.005595038064804956,0.0046521167726780955,3.703949896673119e-06,12,0.0022487129366889538,0.0014193423772162251,tipico_de:2.15; nordicbet:2.12; betsson:2.12; betmgm:2.1; unibet:2.08; grosvenor:2.08; tabtouch:2.08; unibet_nl:2.08; casumo:2.08; unibet_se:2.08; leovegas_se:2.07; leovegas:2.06
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Goles (Over/Under),Over 1.5,1.48,unibet,8,0.1239,0.0137,1.23,6.78,1.4663,5.933255750056529e-05,8,0.008427700521733228,0.00804953660557109,1.963164337664985e-06,8,0.0015884859460796369,0.0012925790155685485,unibet:1.48; casumo:1.48; grosvenor:1.48; unibet_se:1.48; unibet_nl:1.48; tabtouch:1.45; leovegas_se:1.44; leovegas:1.44
RAAL La Louvière vs Leuven,2025-12-27 10:00:00,Belgium First Div,Goles (Over/Under),Under 1.5,2.55,unibet,8,0.1239,0.0125,0.85,6.78,2.5375,8.695855515744344e-06,8,0.00339617805405661,0.002941176470588225,1.963164337664985e-06,8,0.001588485946079572,0.0012925790155685207,unibet:2.55; casumo:2.55; grosvenor:2.55; tabtouch:2.55; unibet_se:2.55; unibet_nl:2.55; leovegas_se:2.5; leovegas:2.5
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Goles (Over/Under),Over 3.5,2.36,nordicbet,3,0.0988,0.02,1.21,6.48,2.34,1.998727045309983e-05,3,0.005210808999163949,0.004912797838368954,1.5872482706352573e-06,3,0.0014530964182546257,0.001369992441420979,nordicbet:2.36; betsson:2.36; betmgm:2.3
Gent vs Westerlo,2025-12-27 14:45:00,Belgium First Div,Goles (Over/Under),Under 3.5,1.56,nordicbet,3,0.0988,0.0067,0.61,6.48,1.5533,1.2133032740690042e-05,3,0.003924446560031923,0.0037000037000037103,1.5872482706352573e-06,3,0.0014530964182547042,0.0013699924414210345,nordicbet:1.56; betsson:1.56; betmgm:1.54
Parma vs Fiorentina,2025-12-27 06:30:00,Serie A,Goles (Over/Under),Over 2.5,2.24,codere_it,13,0.5324,0.0569,1.05,4.17,2.1831,1.6690759808036933e-05,13,0.004791821291449388,0.0034481891213276007,1.3430940341198523e-06,13,0.0013515543774423166,0.0009124374217799239,codere_it:2.24; tipico_de:2.2; grosvenor:2.2; leovegas_se:2.2; nordicbet:2.18; betsson:2.18; unibet_se:2.18; tabtouch:2.18; casumo:2.18; unibet_nl:2.18; leovegas:2.16; williamhill:2.15; betmgm:2.15
Parma vs Fiorentina,2025-12-27 06:30:00,Serie A,Goles (Over/Under),Under 2.5,1.68,codere_it,13,0.5324,0.0292,0.87,4.17,1.6508,2.1138925428426412e-05,13,0.005289135434336099,0.0032342710631180814,1.3430940341198523e-06,13,0.0013515543774423667,0.0009124374217799922,codere_it:1.68; leovegas_se:1.67; grosvenor:1.66; nordicbet:1.65; betsson:1.65; williamhill:1.65; tipico_de:1.65; unibet_se:1.65; tabtouch:1.65; casumo:1.65; unibet_nl:1.65; leovegas:1.63; betmgm:1.62
Liverpool vs Wolverhampton Wanderers,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 3.25,1.96,pinnacle,2,0.1507,0.005,0.26,3.65,1.955,1.2351916592405997e-06,2,0.0013082155939299067,0.0013082155939299067,1.3143010329052358e-06,2,0.0013495917315465011,0.0013495917315465011,pinnacle:1.96; bovada:1.95
Liverpool vs Wolverhampton Wanderers,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 3.25,1.9,pinnacle,2,0.1507,0.015,0.8,3.65,1.885,1.2905322732921455e-05,2,0.0042217844075428945,0.0042217844075428945,1.3143010329052358e-06,2,0.001349591731546529,0.001349591731546529,pinnacle:1.9; bovada:1.87
Burnley vs Everton,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.25,1.95,pinnacle,2,0.2613,0.01,0.52,3.1,1.94,5.097774831882814e-06,2,0.002657101102696957,0.002657101102696957,1.274424831522366e-06,2,0.0013291412533060487,0.0013291412533060487,pinnacle:1.95; bovada:1.93
Burnley vs Everton,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.25,1.93,pinnacle,2,0.2613,0.02,1.05,3.1,1.91,2.173460630773864e-05,2,0.005482907037311191,0.005482907037311191,1.274424831522366e-06,2,0.00132914125330591,0.00132914125330591,pinnacle:1.93; bovada:1.89
Sampdoria vs Reggiana,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.25,1.93,pinnacle,2,0.0647,0.01,0.52,4.17,1.92,5.317685094798834e-06,2,0.0027127471990884833,0.0027127471990884833,1.2229984525862576e-06,2,0.001302083333333287,0.001302083333333287,pinnacle:1.93; bovada:1.91
Sampdoria vs Reggiana,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.25,1.91,pinnacle,2,0.0647,0.0,0.0,4.17,1.91,0.0,2,0.0,0.0,1.2229984525862576e-06,2,0.0013020833333333703,0.0013020833333333703,pinnacle:1.91; bovada:1.91
Adelaide United vs Western Sydney Wanderers,2025-12-27 03:35:00,A-League,Goles (Over/Under),Over 2.75,1.81,pinnacle,2,0.007,0.005,0.28,4.27,1.805,1.7190282134779016e-06,2,0.0015346838551258402,0.0015346838551258402,1.221391556327896e-06,2,0.0012987012987012991,0.0012987012987012991,pinnacle:1.81; bovada:1.8
Braga vs Benfica,2025-12-28 13:00:00,Primeira Liga,Goles (Over/Under),Over 2.25,1.81,pinnacle,2,0.007,0.005,0.28,4.27,1.805,1.7190282134779016e-06,2,0.0015346838551258402,0.0015346838551258402,1.221391556327896e-06,2,0.0012987012987012991,0.0012987012987012991,pinnacle:1.81; bovada:1.8
Adelaide United vs Western Sydney Wanderers,2025-12-27 03:35:00,A-League,Goles (Over/Under),Under 2.75,2.05,bovada,2,-0.0092,0.005,0.24,4.34,2.045,1.0316382882113995e-06,2,0.001195600191295998,0.001195600191295998,1.221391556327896e-06,2,0.0012987012987012714,0.0012987012987012714,bovada:2.05; pinnacle:2.04
Braga vs Benfica,2025-12-28 13:00:00,Primeira Liga,Goles (Over/Under),Under 2.25,2.05,bovada,2,-0.0092,0.005,0.24,4.34,2.045,1.0316382882113995e-06,2,0.001195600191295998,0.001195600191295998,1.221391556327896e-06,2,0.0012987012987012714,0.0012987012987012714,bovada:2.05; pinnacle:2.04
West Ham United vs Fulham,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.75,2.04,pinnacle,2,0.2573,0.02,0.99,3.07,2.02,1.733557034861973e-05,2,0.004901960784313736,0.004901960784313736,8.974480686997936e-07,2,0.0011141911710417507,0.0011141911710417507,pinnacle:2.04; bovada:2.0
West Ham United vs Fulham,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.75,1.85,pinnacle,2,0.2573,0.01,0.54,3.07,1.84,6.341650590827399e-06,2,0.002953773445576735,0.002953773445576735,8.974480686997936e-07,2,0.0011141911710417784,0.0011141911710417784,pinnacle:1.85; bovada:1.83
Nottingham Forest vs Manchester City,2025-12-27 07:30:00,EPL,Goles (Over/Under),Over 2.75,1.84,pinnacle,2,0.2699,0.01,0.55,2.89,1.83,6.488399617895222e-06,2,0.0029861442904920987,0.0029861442904920987,8.46571025109506e-07,2,0.0010817307692307376,0.0010817307692307376,pinnacle:1.84; bovada:1.82
Nottingham Forest vs Manchester City,2025-12-27 07:30:00,EPL,Goles (Over/Under),Under 2.75,2.06,pinnacle,2,0.2699,0.02,0.98,2.89,2.04,1.6670341036233312e-05,2,0.004806305873305772,0.004806305873305772,8.46571025109506e-07,2,0.001081730769230821,0.001081730769230821,pinnacle:2.06; bovada:2.02
Udinese vs Lazio,2025-12-27 12:00:00,Serie A,Goles (Over/Under),Over 2.25,2.06,pinnacle,2,0.2699,0.02,0.98,2.89,2.04,1.6670341036233312e-05,2,0.004806305873305772,0.004806305873305772,8.46571025109506e-07,2,0.001081730769230821,0.001081730769230821,pinnacle:2.06; bovada:2.02
Udinese vs Lazio,2025-12-27 12:00:00,Serie A,Goles (Over/Under),Under 2.25,1.84,pinnacle,2,0.2699,0.01,0.55,2.89,1.83,6.488399617895222e-06,2,0.0029861442904920987,0.0029861442904920987,8.46571025109506e-07,2,0.0010817307692307376,0.0010817307692307376,pinnacle:1.84; bovada:1.82
Parma vs Fiorentina,2025-12-27 06:30:00,Serie A,Goles (Over/Under),Over 2.25,1.98,pinnacle,2,0.3322,0.015,0.76,2.86,1.965,1.0891152574272621e-05,2,0.0038850038850039015,0.0038850038850039015,3.918427084167238e-07,2,0.0007368874412845007,0.0007368874412845006,pinnacle:1.98; bovada:1.95
Parma vs Fiorentina,2025-12-27 06:30:00,Serie A,Goles (Over/Under),Under 2.25,1.91,pinnacle,2,0.3322,0.02,1.06,2.86,1.89,2.2696054955036182e-05,2,0.005599574432343102,0.005599574432343102,3.918427084167238e-07,2,0.0007368874412845283,0.0007368874412845283,pinnacle:1.91; bovada:1.87
Sunderland vs Leeds United,2025-12-28 09:00:00,EPL,Goles (Over/Under),Over 2.25,1.98,pinnacle,2,0.3322,0.015,0.76,2.86,1.965,1.0891152574272621e-05,2,0.0038850038850039015,0.0038850038850039015,3.918427084167238e-07,2,0.0007368874412845007,0.0007368874412845006,pinnacle:1.98; bovada:1.95
Sunderland vs Leeds United,2025-12-28 09:00:00,EPL,Goles (Over/Under),Under 2.25,1.91,pinnacle,2,0.3322,0.02,1.06,2.86,1.89,2.2696054955036182e-05,2,0.005599574432343102,0.005599574432343102,3.918427084167238e-07,2,0.0007368874412845283,0.0007368874412845283,pinnacle:1.91; bovada:1.87
Chelsea vs Aston Villa,2025-12-27 12:30:00,EPL,Goles (Over/Under),Over 2.75,1.93,pinnacle,2,0.3357,0.02,1.05,2.83,1.91,2.173460630773864e-05,2,0.005482907037311191,0.005482907037311191,3.432436299385228e-07,2,0.0006897804815676478,0.0006897804815676478,pinnacle:1.93; bovada:1.89
Chelsea vs Aston Villa,2025-12-27 12:30:00,EPL,Goles (Over/Under),Under 2.75,1.96,pinnacle,2,0.3357,0.015,0.77,2.83,1.945,1.1351603578714075e-05,2,0.003965316696626864,0.003965316696626864,3.432436299385228e-07,2,0.0006897804815677588,0.0006897804815677588,pinnacle:1.96; bovada:1.93
Melbourne Victory vs Wellington Phoenix FC,2025-12-29 03:00:00,A-League,Goles (Over/Under),Over 2.75,1.85,pinnacle,2,0.0278,0.0,0.0,4.31,1.85,0.0,2,0.0,0.0,2.856976508174209e-07,2,0.0006289436466493381,0.0006289436466493381,pinnacle:1.85; bovada:1.85
Melbourne Victory vs Wellington Phoenix FC,2025-12-29 03:00:00,A-League,Goles (Over/Under),Under 2.75,1.99,pinnacle,2,0.0278,0.005,0.25,4.31,1.985,1.16164566765767e-06,2,0.001268971118217388,0.001268971118217388,2.856976508174209e-07,2,0.0006289436466492271,0.0006289436466492271,pinnacle:1.99; bovada:1.98
US Catanzaro 1929 vs Cesena FC,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.25,1.83,pinnacle,2,0.0273,0.0,0.0,4.4,1.83,0.0,2,0.0,0.0,2.7978997335454195e-07,2,0.000622144255874646,0.000622144255874646,pinnacle:1.83; bovada:1.83
US Catanzaro 1929 vs Cesena FC,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.25,2.01,pinnacle,2,0.0273,0.005,0.25,4.4,2.005,1.1159273379517543e-06,2,0.0012437810945273298,0.0012437810945273298,2.7978997335454195e-07,2,0.0006221442558746737,0.0006221442558746737,pinnacle:2.01; bovada:2.0
Brentford vs Bournemouth,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.75,1.9,pinnacle,2,0.3264,0.015,0.8,2.88,1.885,1.2905322732921455e-05,2,0.0042217844075428945,0.0042217844075428945,2.1709258353159522e-07,2,0.0005484596024172839,0.0005484596024172839,pinnacle:1.9; bovada:1.87
Brentford vs Bournemouth,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.75,1.99,pinnacle,2,0.3264,0.02,1.02,2.88,1.97,1.916658548354038e-05,2,0.005153975003221289,0.005153975003221289,2.1709258353159522e-07,2,0.0005484596024172839,0.0005484596024172839,pinnacle:1.99; bovada:1.95
Atalanta BC vs Inter Milan,2025-12-28 14:45:00,Serie A,Goles (Over/Under),Over 2.75,1.99,pinnacle,2,0.3264,0.02,1.02,2.88,1.97,1.916658548354038e-05,2,0.005153975003221289,0.005153975003221289,2.1709258353159522e-07,2,0.0005484596024172839,0.0005484596024172839,pinnacle:1.99; bovada:1.95
Atalanta BC vs Inter Milan,2025-12-28 14:45:00,Serie A,Goles (Over/Under),Under 2.75,1.9,pinnacle,2,0.3264,0.015,0.8,2.88,1.885,1.2905322732921455e-05,2,0.0042217844075428945,0.0042217844075428945,2.1709258353159522e-07,2,0.0005484596024172839,0.0005484596024172839,pinnacle:1.9; bovada:1.87
Aberdeen vs Dundee United,2025-12-27 12:45:00,Premiership,Goles (Over/Under),Over 2.75,2.0,pinnacle,2,0.2851,0.025,1.27,4.35,1.975,2.9647465591088953e-05,2,0.006410256410256443,0.006410256410256443,1.2544312917456561e-07,2,0.00041666666666664853,0.00041666666666664853,pinnacle:2.0; bovada:1.95
Aberdeen vs Dundee United,2025-12-27 12:45:00,Premiership,Goles (Over/Under),Under 2.75,1.84,pinnacle,2,0.2851,0.02,1.1,4.35,1.82,2.6565850937821387e-05,2,0.006038647342995196,0.006038647342995196,1.2544312917456561e-07,2,0.0004166666666667318,0.0004166666666667318,pinnacle:1.84; bovada:1.8
Arsenal vs Brighton and Hove Albion,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 2.75,1.85,pinnacle,2,0.2862,0.015,0.82,2.83,1.835,1.4433867216105786e-05,2,0.004455004455004463,0.004455004455004463,2.9023982784585466e-08,2,0.00020032051282059538,0.00020032051282059538,pinnacle:1.85; bovada:1.82
Arsenal vs Brighton and Hove Albion,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 2.75,2.05,pinnacle,2,0.2862,0.015,0.74,2.83,2.035,9.467840821670084e-06,2,0.0036223134508572563,0.0036223134508572563,2.9023982784585466e-08,2,0.00020032051282048435,0.00020032051282048435,pinnacle:2.05; bovada:2.02
Lecce vs Como,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Over 2.25,2.03,pinnacle,2,0.2682,0.015,0.74,3.02,2.015,9.847038260305733e-06,2,0.003694581280788145,0.003694581280788145,2.117246712413784e-08,2,0.0001711558726600615,0.0001711558726600615,pinnacle:2.03; bovada:2.0
Lecce vs Como,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Under 2.25,1.86,pinnacle,2,0.2682,0.015,0.81,3.02,1.845,1.4108813568138837e-05,2,0.004406839414771713,0.004406839414771713,2.117246712413784e-08,2,0.00017115587266003374,0.00017115587266003374,pinnacle:1.86; bovada:1.83
Estoril vs Alverca,2025-12-27 15:30:00,Primeira Liga,Goles (Over/Under),Over 2.25,1.84,pinnacle,2,0.0659,0.005,0.27,4.1,1.835,1.6035193206995397e-06,2,0.0014849132810643706,0.0014849132810643706,2.4016815217619506e-09,2,5.764470516428366e-05,5.764470516428366e-05,pinnacle:1.84; bovada:1.83
Estoril vs Alverca,2025-12-27 15:30:00,Primeira Liga,Goles (Over/Under),Under 2.25,2.01,pinnacle,2,0.0659,0.005,0.25,4.1,2.005,1.1159273379517543e-06,2,0.0012437810945273298,0.0012437810945273298,2.4016815217619506e-09,2,5.764470516428366e-05,5.764470516428366e-05,pinnacle:2.01; bovada:2.0
Bari vs Avellino,2025-12-27 13:30:00,Serie B,Goles (Over/Under),Over 2.25,1.96,pinnacle,2,0.0641,0.005,0.26,4.21,1.955,1.2351916592405997e-06,2,0.0013082155939299067,0.0013082155939299067,5.366175545740571e-10,2,2.7268760907472878e-05,2.7268760907472878e-05,pinnacle:1.96; bovada:1.95
Bari vs Avellino,2025-12-27 13:30:00,Serie B,Goles (Over/Under),Under 2.25,1.88,pinnacle,2,0.0641,0.005,0.27,4.21,1.875,1.4656208315410972e-06,2,0.0014222323358743516,0.0014222323358743516,5.366175545740571e-10,2,2.7268760907472878e-05,2.7268760907472878e-05,pinnacle:1.88; bovada:1.87
Torino vs Cagliari,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Over 2.25,1.94,pinnacle,2,0.2621,0.015,0.78,3.09,1.925,1.1839329766540063e-05,2,0.004048145949155257,0.004048145949155257,0.0,2,0.0,0.0,pinnacle:1.94; bovada:1.91
Torino vs Cagliari,2025-12-27 09:00:00,Serie A,Goles (Over/Under),Under 2.25,1.94,pinnacle,2,0.2621,0.015,0.78,3.09,1.925,1.1839329766540063e-05,2,0.004048145949155257,0.004048145949155257,0.0,2,0.0,0.0,pinnacle:1.94; bovada:1.91
Juve Stabia vs Südtirol,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Over 2.25,2.08,pinnacle,2,0.0,0.0,0.0,4.26,2.08,0.0,2,0.0,0.0,0.0,2,0.0,0.0,pinnacle:2.08; bovada:2.08
Juve Stabia vs Südtirol,2025-12-27 09:00:00,Serie B,Goles (Over/Under),Under 2.25,1.78,pinnacle,2,0.0,0.0,0.0,4.26,1.78,0.0,2,0.0,0.0,0.0,2,0.0,0.0,pinnacle:1.78; bovada:1.78
Liverpool vs Wolverhampton Wanderers,2025-12-27 10:00:00,EPL,Goles (Over/Under),Over 1.5,1.13,betsson,2,0.0,0.0,0.0,5.16,1.13,0.0,2,0.0,0.0,0.0,2,0.0,0.0,betsson:1.13; nordicbet:1.13
Liverpool vs Wolverhampton Wanderers,2025-12-27 10:00:00,EPL,Goles (Over/Under),Under 1.5,6.0,betsson,2,0.0,0.0,0.0,5.16,6.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,betsson:6.0; nordicbet:6.0
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Over 1.5,1.16,nordicbet,2,0.0,0.0,0.0,6.62,1.16,0.0,2,0.0,0.0,0.0,2,0.0,0.0,nordicbet:1.16; betsson:1.16
Livingston vs Celtic,2025-12-27 10:00:00,Premiership,Goles (Over/Under),Under 1.5,4.9,nordicbet,2,0.0,0.0,0.0,6.62,4.9,0.0,2,0.0,0.0,0.0,2,0.0,0.0,nordicbet:4.9; betsson:4.9
