Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
Everton vs Tottenham Hotspur,2025-01-19 09:00:00,Over 2.5,1.76,1.6909,1.9947808095583647e-05,11.0,0.0062642431380369,0.0056716536757977,0.0001134126653793,11.0,0.0148000229071792,0.0130256764338191,matchbook,11.0,0.0691,0.0423,3.99,Premier League,Goles (Over/Under),2025-01-17,matchbook:1.7600; onexbet:1.7400; betsson:1.7300; nordicbet:1.7300; playup:1.7000; tipico_de:1.6700; betrivers:1.6700; unibet_eu:1.6700; williamhill:1.6700; mybookieag:1.6400; betmgm:1.6200,3-2,5.0,Sí,
Saint Etienne vs Nantes,2025-01-19 09:00:00,Under 2.5,1.8,1.7717,2.536763059631848e-05,12.0,0.0071051796877168,0.0052922961911084,1.96339532275466e-05,12.0,0.0062139230336568,0.0057665735955443,onexbet,12.0,0.0283,0.0195,6.84,Ligue 1,Goles (Over/Under),2025-01-17,onexbet:1.8000; betus:1.8000; matchbook:1.7900; unibet:1.7800; betrivers:1.7800; unibet_eu:1.7800; coolbet:1.7800; tipico_de:1.7500; nordicbet:1.7500; betsson:1.7500; williamhill:1.7500; playup:1.7500,1-1,2.0,Sí,
Saint Etienne vs Nantes,2025-01-19 09:00:00,Over 2.5,2.18,2.0683,2.536763059631848e-05,12.0,0.0071051796877168,0.0052922961911084,8.230470140000682e-05,12.0,0.0128195327371839,0.0094823401381769,onexbet,12.0,0.1117,0.0547,3.01,Ligue 1,Goles (Over/Under),2025-01-17,onexbet:2.1800; matchbook:2.1400; nordicbet:2.1000; betsson:2.1000; tipico_de:2.0500; unibet:2.0500; betrivers:2.0500; unibet_eu:2.0500; williamhill:2.0500; playup:2.0500; coolbet:2.0500; betus:1.9500,1-1,2.0,No,
Parma vs Venezia,2025-01-19 09:00:00,Under 2.5,2.2,2.1256,2.546891874996809e-05,9.0,0.0070992173573543,0.0062912579085806,4.737204410415809e-05,9.0,0.0097151204038369,0.0079499633598457,betus,9.0,0.0744,0.044,4.98,Serie A,Goles (Over/Under),2025-01-17,betus:2.2000; onexbet:2.1800; coolbet:2.1600; unibet_eu:2.1200; betrivers:2.1200; tipico_de:2.1000; betsson:2.1000; nordicbet:2.1000; williamhill:2.0500,1-1,2.0,Sí,
Parma vs Venezia,2025-01-19 09:00:00,Over 2.5,1.8,1.7278,2.546891874996809e-05,9.0,0.0070992173573542,0.0062912579085805,7.793688701114652e-05,9.0,0.0123322747828316,0.0105192647769763,onexbet,9.0,0.0722,0.0371,4.34,Serie A,Goles (Over/Under),2025-01-17,onexbet:1.8000; williamhill:1.7500; betsson:1.7500; nordicbet:1.7500; coolbet:1.7300; betus:1.7100; tipico_de:1.7000; unibet_eu:1.6800; betrivers:1.6800,1-1,2.0,No,
US Catanzaro 1929 vs Pisa,2025-01-19 09:00:00,Under 2.25,1.88,1.8567,3.2982506712347005e-05,3.0,0.0081187505574203,0.0072387211075584,1.797997511121488e-05,3.0,0.0059778062552736,0.0051881939209369,pinnacle,3.0,0.0233,0.0205,6.38,Serie B,Goles (Over/Under),2025-01-17,pinnacle:1.8800; betus:1.8600; bovada:1.8300,0-0,0.0,Sí,
US Catanzaro 1929 vs Pisa,2025-01-19 09:00:00,Over 2.25,2.0,1.9433,3.2982506712347005e-05,3.0,0.0081187505574203,0.0072387211075584,8.609182884673945e-05,3.0,0.0131128493452829,0.0113353943141176,bovada,3.0,0.0567,0.0492,4.64,Serie B,Goles (Over/Under),2025-01-17,bovada:2.0000; pinnacle:1.9500; betus:1.8800,0-0,0.0,No,
US Catanzaro 1929 vs Pisa,2025-01-19 09:00:00,Under 2.5,1.67,1.6233,4.150019603770134e-05,9.0,0.009010520605066,0.0079177975126052,0.0001093422153456,9.0,0.0143553064149103,0.013042572565335,matchbook,9.0,0.0467,0.0374,7.5,Serie B,Goles (Over/Under),2025-01-17,matchbook:1.6700; onexbet:1.6500; betsson:1.6500; nordicbet:1.6500; tipico_de:1.6500; williamhill:1.6200; unibet:1.5800; betrivers:1.5700; unibet_eu:1.5700,0-0,0.0,Sí,
Nottingham Forest vs Southampton,2025-01-19 09:00:00,Under 2.75,1.92,1.8975,1.5007746200360793e-06,4.0,0.0017322457237756,0.0014999830449903,1.243496834198186e-05,4.0,0.0049789339370451,0.003851645323201,pinnacle,4.0,0.0225,0.0179,3.37,Premier League,Goles (Over/Under),2025-01-17,pinnacle:1.9200; lowvig:1.9000; betonlineag:1.9000; bovada:1.8700,3-2,5.0,No,
Palermo vs Juve Stabia,2025-01-19 09:00:00,Under 2.5,1.7,1.68,6.192950657304302e-05,10.0,0.0110634932780231,0.0096470613740073,3.165183916730196e-05,10.0,0.0078049790282396,0.0071249403408614,coolbet,10.0,0.02,0.0219,8.82,Serie B,Goles (Over/Under),2025-01-17,coolbet:1.7000; betrivers:1.7000; unibet_eu:1.7000; unibet:1.7000; williamhill:1.7000; onexbet:1.6800; matchbook:1.6700; tipico_de:1.6500; nordicbet:1.6500; betsson:1.6500,1-0,1.0,Sí,
Palermo vs Juve Stabia,2025-01-19 09:00:00,Over 2.5,2.22,2.107,6.192950657304302e-05,10.0,0.0110634932780231,0.0096470613740073,0.0001527405942427,10.0,0.0174575714970956,0.0150458173670511,matchbook,10.0,0.113,0.0763,5.65,Serie B,Goles (Over/Under),2025-01-17,matchbook:2.2200; onexbet:2.1800; nordicbet:2.1500; betsson:2.1500; williamhill:2.1500; coolbet:2.1200; tipico_de:2.1000; betrivers:2.0000; unibet_eu:2.0000; unibet:2.0000,1-0,1.0,No,
Sassuolo vs Südtirol,2025-01-19 09:00:00,Under 2.5,2.0,1.9167,6.512122146103971e-05,12.0,0.0114101290208801,0.0098492437741276,0.0001696707835622,12.0,0.0183827713257486,0.0157168618508497,matchbook,12.0,0.0833,0.0656,7.14,Serie B,Goles (Over/Under),2025-01-17,matchbook:2.0000; pinnacle:1.9700; onexbet:1.9700; bovada:1.9500; nordicbet:1.9500; betsson:1.9500; williamhill:1.9500; tipico_de:1.9300; coolbet:1.9000; betrivers:1.8100; unibet_eu:1.8100; unibet:1.8100,5-3,8.0,No,
Sassuolo vs Südtirol,2025-01-19 09:00:00,Over 2.5,1.88,1.8433,6.512122146103971e-05,12.0,0.01141012902088,0.0098492437741275,6.870451141811204e-05,12.0,0.0116611955971235,0.0096716058743995,matchbook,12.0,0.0367,0.0386,8.44,Serie B,Goles (Over/Under),2025-01-17,matchbook:1.8800; coolbet:1.8700; bovada:1.8700; betrivers:1.8700; unibet_eu:1.8700; unibet:1.8700; pinnacle:1.8600; williamhill:1.8500; onexbet:1.8300; nordicbet:1.8000; betsson:1.8000; tipico_de:1.7500,5-3,8.0,Sí,
Everton vs Tottenham Hotspur,2025-01-19 09:00:00,Under 2.75,2.0,1.9925,1.737898444144554e-05,4.0,0.0058932065941159,0.0048978044855671,5.435669970217587e-06,4.0,0.0032970510296361,0.0028553299492385,bovada,4.0,0.0075,0.013,4.64,Premier League,Goles (Over/Under),2025-01-17,bovada:2.0000; lowvig:2.0000; betonlineag:2.0000; pinnacle:1.9700,3-2,5.0,No,
Manchester United vs Brighton and Hove Albion,2025-01-19 09:00:00,Over 2.75,1.89,1.8725,1.5311743080765678e-05,4.0,0.0055311494535968,0.0051802262186389,2.605659175850111e-05,4.0,0.007197788626657,0.0061535388096252,lowvig,4.0,0.0175,0.0249,3.93,Premier League,Goles (Over/Under),2025-01-17,lowvig:1.8900; betonlineag:1.8900; pinnacle:1.8800; bovada:1.8300,0-0,0.0,No,
US Catanzaro 1929 vs Pisa,2025-01-19 09:00:00,Over 2.5,2.3,2.2011,4.150019603770134e-05,9.0,0.009010520605066,0.0079177975126052,7.700976173610161e-05,9.0,0.0123568312365549,0.0094370453204735,williamhill,9.0,0.0989,0.0599,7.17,Serie B,Goles (Over/Under),2025-01-17,williamhill:2.3000; matchbook:2.2800; onexbet:2.2300; unibet:2.2000; betrivers:2.2000; unibet_eu:2.2000; betsson:2.1500; nordicbet:2.1500; tipico_de:2.1000,0-0,0.0,No,
Nottingham Forest vs Southampton,2025-01-19 09:00:00,Over 2.5,1.83,1.7617,1.505328246013316e-05,12.0,0.0054699490668625,0.0039684650214862,6.109518672025065e-05,12.0,0.0109585219263167,0.0086617179622404,williamhill,12.0,0.0683,0.0344,3.43,Premier League,Goles (Over/Under),2025-01-17,williamhill:1.8300; matchbook:1.8100; onexbet:1.8000; betus:1.7700; betsson:1.7600; nordicbet:1.7600; coolbet:1.7600; tipico_de:1.7500; unibet_eu:1.7300; betrivers:1.7300; mybookieag:1.7200; playup:1.7200,3-2,5.0,Sí,
Manchester United vs Brighton and Hove Albion,2025-01-19 09:00:00,Under 2.75,2.01,1.9825,1.5311743080765678e-05,4.0,0.0055311494535968,0.0051802262186389,1.6770386267666443e-05,4.0,0.0057911040364202,0.0057239313635902,pinnacle,4.0,0.0275,0.0228,4.4,Premier League,Goles (Over/Under),2025-01-17,pinnacle:2.0100; bovada:2.0000; lowvig:1.9600; betonlineag:1.9600,0-0,0.0,Sí,
Saint Etienne vs Nantes,2025-01-19 09:00:00,Under 2.25,2.01,2.0025,2.8234482676334856e-06,4.0,0.0023745117187805,0.0020563874700477,5.801263038439209e-07,4.0,0.0010771460246074,0.0009328358208955,pinnacle,4.0,0.0075,0.0043,4.4,Ligue 1,Goles (Over/Under),2025-01-17,pinnacle:2.0100; bovada:2.0000; lowvig:2.0000; betonlineag:2.0000,1-1,2.0,Sí,
Saint Etienne vs Nantes,2025-01-19 09:00:00,Over 2.25,1.88,1.8425,2.8234482676334856e-06,4.0,0.0023745117187804,0.0020563874700476,1.992476360646673e-05,4.0,0.0062930575208147,0.0054499476805022,pinnacle,4.0,0.0375,0.0217,3.19,Ligue 1,Goles (Over/Under),2025-01-17,pinnacle:1.8800; bovada:1.8300; lowvig:1.8300; betonlineag:1.8300,1-1,2.0,No,
Parma vs Venezia,2025-01-19 09:00:00,Under 2.75,1.94,1.8975,3.6576843135234993e-06,4.0,0.002704623087574,0.0022948702092866,2.327383751572797e-05,4.0,0.0068148170335571,0.0058173204696564,pinnacle,4.0,0.0425,0.0249,3.36,Serie A,Goles (Over/Under),2025-01-17,pinnacle:1.9400; bovada:1.8900; lowvig:1.8800; betonlineag:1.8800,1-1,2.0,Sí,
Parma vs Venezia,2025-01-19 09:00:00,Over 2.75,1.94,1.9325,3.6576843135234993e-06,4.0,0.002704623087574,0.0022948702092866,6.694906991833703e-07,4.0,0.0011564892417398,0.00100154906255,pinnacle,4.0,0.0075,0.0043,4.74,Serie A,Goles (Over/Under),2025-01-17,pinnacle:1.9400; bovada:1.9300; lowvig:1.9300; betonlineag:1.9300,1-1,2.0,No,
Everton vs Tottenham Hotspur,2025-01-19 09:00:00,Under 3.0,1.76,1.745,5.404518552780228e-06,2.0,0.0032690668240539,0.0032690668240539,1.2400358222611273e-05,2.0,0.0049264319495533,0.0049264319495533,coolbet,2.0,0.015,0.015,3.33,Premier League,Goles (Over/Under),2025-01-17,coolbet:1.7600; betus:1.7300,3-2,5.0,No,
Everton vs Tottenham Hotspur,2025-01-19 09:00:00,Over 3.0,2.17,2.16,5.404518552780228e-06,2.0,0.003269066824054,0.003269066824054,2.3097461239930824e-06,2.0,0.0021433929911049,0.0021433929911049,betus,2.0,0.01,0.01,3.89,Premier League,Goles (Over/Under),2025-01-17,betus:2.1700; coolbet:2.1500,3-2,5.0,Sí,
Manchester United vs Brighton and Hove Albion,2025-01-19 09:00:00,Under 2.5,2.26,2.201,7.23537903079042e-06,10.0,0.0037715465799708,0.0032467042327511,2.762507248624392e-05,10.0,0.0074013322555034,0.0064142388940782,matchbook,10.0,0.059,0.0359,4.85,Premier League,Goles (Over/Under),2025-01-17,matchbook:2.2600; onexbet:2.2400; betsson:2.2300; nordicbet:2.2300; playup:2.2000; williamhill:2.2000; betrivers:2.1700; unibet_eu:2.1700; mybookieag:2.1600; tipico_de:2.1500,0-0,0.0,Sí,
Manchester United vs Brighton and Hove Albion,2025-01-19 09:00:00,Under 3.0,1.76,1.75,9.331355182943504e-06,2.0,0.0042977298494475,0.0042977298494475,5.442666426515677e-06,2.0,0.0032654127481713,0.0032654127481713,betus,2.0,0.01,0.01,3.99,Premier League,Goles (Over/Under),2025-01-17,betus:1.7600; coolbet:1.7400,0-0,0.0,Sí,
Manchester United vs Brighton and Hove Albion,2025-01-19 09:00:00,Over 3.0,2.17,2.145,9.331355182943504e-06,2.0,0.0042977298494475,0.0042977298494475,1.4833915109743962e-05,2.0,0.0054343100599947,0.0054343100599947,coolbet,2.0,0.025,0.025,3.55,Premier League,Goles (Over/Under),2025-01-17,coolbet:2.1700; betus:2.1200,0-0,0.0,No,
Cagliari vs Lecce,2025-01-19 09:00:00,Under 2.5,1.9,1.8387,1.0816361133111404e-05,15.0,0.0046481508290026,0.0039127577850004,3.904451050567103e-05,15.0,0.0088029220569125,0.0074522851894851,onexbet,15.0,0.0613,0.0299,4.45,Serie A,Goles (Over/Under),2025-01-17,onexbet:1.9000; betus:1.8800; pinnacle:1.8600; matchbook:1.8600; coolbet:1.8600; betonlineag:1.8500; lowvig:1.8500; tipico_de:1.8300; bovada:1.8300; betsson:1.8300; nordicbet:1.8300; williamhill:1.8000; betrivers:1.8000; unibet_eu:1.8000; playup:1.8000,4-1,5.0,No,
Cagliari vs Lecce,2025-01-19 09:00:00,Over 2.5,2.04,1.9873,1.0816361133111404e-05,15.0,0.0046481508290027,0.0039127577850004,3.352419645281719e-05,15.0,0.0081874261640608,0.0068060170515623,onexbet,15.0,0.0527,0.0323,4.58,Serie A,Goles (Over/Under),2025-01-17,onexbet:2.0400; matchbook:2.0400; pinnacle:2.0300; bovada:2.0000; williamhill:2.0000; betsson:2.0000; nordicbet:2.0000; coolbet:1.9900; playup:1.9800; betonlineag:1.9700; lowvig:1.9700; betrivers:1.9600; unibet_eu:1.9600; betus:1.9400; tipico_de:1.9300,4-1,5.0,Sí,
Palermo vs Juve Stabia,2025-01-19 09:00:00,Under 2.25,1.93,1.9033,1.274524933791503e-05,3.0,0.0050487101872524,0.0046555570776738,1.339133847291098e-05,3.0,0.0051693343289309,0.0048736951442766,bovada,3.0,0.0267,0.0189,5.29,Serie B,Goles (Over/Under),2025-01-17,bovada:1.9300; pinnacle:1.8900; betus:1.8900,1-0,1.0,Sí,
Nottingham Forest vs Southampton,2025-01-19 09:00:00,Under 2.5,2.18,2.1017,1.505328246013316e-05,12.0,0.0054699490668625,0.0039684650214862,3.7390491515264266e-05,12.0,0.0086361884268095,0.0068275096431724,matchbook,12.0,0.0783,0.0383,4.01,Premier League,Goles (Over/Under),2025-01-17,matchbook:2.1800; coolbet:2.1400; onexbet:2.1300; betsson:2.1200; nordicbet:2.1200; unibet_eu:2.1000; betrivers:2.1000; betus:2.1000; playup:2.0800; mybookieag:2.0500; tipico_de:2.0500; williamhill:2.0500,3-2,5.0,No,
Manchester United vs Brighton and Hove Albion,2025-01-19 09:00:00,Over 2.5,1.78,1.694,7.23537903079042e-06,10.0,0.0037715465799708,0.0032467042327511,8.567429818296131e-05,10.0,0.0128958773806685,0.0101180153063851,matchbook,10.0,0.086,0.0377,2.69,Premier League,Goles (Over/Under),2025-01-17,matchbook:1.7800; williamhill:1.7300; onexbet:1.7200; betsson:1.6900; nordicbet:1.6900; betrivers:1.6800; unibet_eu:1.6800; tipico_de:1.6700; mybookieag:1.6500; playup:1.6500,0-0,0.0,No,
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Over 2.5,16.0,16.0,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,No,unibet
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Over 2.5,3.85,3.85,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,No,bovada
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Under 2.5,1.02,1.02,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,unibet
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Under 2.5,1.27,1.27,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,bovada
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Under 2.5,1.02,1.02,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,unibet_eu
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Over 2.5,2.54,2.54,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,No,pinnacle
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Under 2.5,1.56,1.56,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,pinnacle
Sparta Rotterdam vs RKC Waalwijk,2025-01-19 14:00:00,Over 2.5,16.0,16.0,,,,,,,,,,,,,,Eredivisie,Goles (Over/Under),2025-01-19,,1-1,2.0,No,unibet_eu
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,1.85,1.85,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,pinnacle
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,2.03,2.03,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,pinnacle
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,1.98,1.98,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,bovada
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.85,1.85,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,bovada
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,2.02,2.02,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,betsson
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.72,1.72,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,betsson
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,2.02,2.02,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,nordicbet
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.72,1.72,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,nordicbet
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.68,1.68,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,unibet
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,2.14,2.14,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,unibet_eu
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.68,1.68,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,unibet_eu
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,2.08,2.08,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,coolbet
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.76,1.76,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,coolbet
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,2.14,2.14,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,matchbook
Marseille vs Strasbourg,2025-01-19 14:45:00,Under 2.5,1.83,1.83,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,Sí,matchbook
Marseille vs Strasbourg,2025-01-19 14:45:00,Over 2.5,2.14,2.14,,,,,,,,,,,,,,Ligue 1,Goles (Over/Under),2025-01-19,,1-1,2.0,No,unibet
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.68,1.68,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,coolbet
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,2.2,2.2,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,coolbet
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.84,1.84,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,matchbook
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.71,1.71,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,unibet_eu
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,2.02,2.02,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,unibet_eu
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.65,1.65,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,nordicbet
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,2.14,2.14,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,nordicbet
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.65,1.65,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,betsson
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,2.14,2.14,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,betsson
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.89,1.89,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,pinnacle
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,1.99,1.99,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,pinnacle
Inter Milan vs Empoli,2025-01-19 14:46:00,Under 1.5,1.78,1.78,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,No,bovada
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,2.08,2.08,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,bovada
Inter Milan vs Empoli,2025-01-19 14:46:00,Over 1.5,2.12,2.12,,,,,,,,,,,,,,Serie A,Goles (Over/Under),2025-01-19,,3-1,4.0,Sí,matchbook
Almería vs SD Huesca,2025-01-19 15:00:00,Under 1.0,2.31,2.31,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,Sí,coolbet
Almería vs SD Huesca,2025-01-19 15:00:00,Under 1.5,1.57,1.57,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,Sí,unibet_eu
Almería vs SD Huesca,2025-01-19 15:00:00,Over 1.5,2.46,2.46,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,No,matchbook
Almería vs SD Huesca,2025-01-19 15:00:00,Under 1.5,1.66,1.66,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,Sí,matchbook
Almería vs SD Huesca,2025-01-19 15:00:00,Over 1.5,2.25,2.25,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,No,unibet
Almería vs SD Huesca,2025-01-19 15:00:00,Under 1.5,1.57,1.57,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,Sí,unibet
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 2.0,1.74,1.74,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,nordicbet
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 2.0,1.74,1.74,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,betsson
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 2.0,2.0,2.0,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,betsson
Almería vs SD Huesca,2025-01-19 15:00:00,Over 1.0,1.57,1.57,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,No,coolbet
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 2.0,2.0,2.0,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,nordicbet
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 2.0,1.88,1.88,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,pinnacle
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 2.0,2.0,2.0,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,pinnacle
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 2.0,1.95,1.95,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,bovada
Almería vs SD Huesca,2025-01-19 15:00:00,Under 1.5,1.98,1.98,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,Sí,bovada
Almería vs SD Huesca,2025-01-19 15:00:00,Over 1.5,2.25,2.25,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,No,unibet_eu
Almería vs SD Huesca,2025-01-19 15:00:00,Under 1.5,1.52,1.52,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,Sí,nordicbet
Almería vs SD Huesca,2025-01-19 15:00:00,Over 1.5,1.78,1.78,,,,,,,,,,,,,,La Liga 2,Goles (Over/Under),2025-01-19,,0-0,0.0,No,bovada
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 1.5,3.05,3.05,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,matchbook
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 1.5,1.46,1.46,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,matchbook
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 2.0,1.78,1.78,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,coolbet
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 1.5,2.88,2.88,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,unibet_eu
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 1.5,1.4,1.4,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,unibet_eu
Valencia vs Real Sociedad,2025-01-19 15:00:00,Under 1.5,2.88,2.88,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,Sí,unibet
Valencia vs Real Sociedad,2025-01-19 15:00:00,Over 2.0,2.05,2.05,,,,,,,,,,,,,,La Liga,Goles (Over/Under),2025-01-19,,1-0,1.0,No,coolbet
