Partido,Fecha_Hora_Colombia,Mercado,Mejor_Cuota,Cuota_Promedio_Mercado,BDI_jsd_fair,BDI_n_bookmakers_fair,BDI_std_p_fair,BDI_mad_p_fair,BDI_jsd,BDI_n_bookmakers,BDI_std_p,BDI_mad_p,Mejor_Casa,Num_Casas,Diferencia_Cuota_Promedio,Volatilidad_Pct,Margen_Casa_Pct,Liga,Tipo_Mercado,Snapshot_Date,Todas_Las_Cuotas,Score,Total_Goles,Acerto,Bookmaker
Hansa Rostock vs FC Viktoria Köln 1904,2025-02-09 07:30:00,Under 2.5,2.01,1.9612,2.167264584917738e-06,8.0,0.0020789005981785,0.0014666703441393,4.311836639912789e-05,8.0,0.0092831566334434,0.0081108616905479,pinnacle,8.0,0.0487,0.0355,7.55,3. Liga,Goles (Over/Under),2025-02-07,pinnacle:2.0100; tipico_de:2.0000; bovada:1.9800; betsson:1.9700; nordicbet:1.9700; coolbet:1.9400; unibet_eu:1.9100; unibet:1.9100,1-1,2.0,Sí,
Elche vs Tenerife,2025-02-09 08:00:00,Over 2.5,2.45,2.4014,2.5694100732906173e-05,7.0,0.0069953488808281,0.0049303132716214,3.319009639875281e-05,7.0,0.0080476451665646,0.0052862732613722,onexbet,7.0,0.0486,0.0452,7.93,La Liga 2,Goles (Over/Under),2025-02-07,onexbet:2.4500; unibet:2.4300; unibet_eu:2.4300; williamhill:2.4000; betsson:2.4000; nordicbet:2.4000; tipico_de:2.3000,2-0,2.0,No,
Alanyaspor vs Fenerbahce,2025-02-09 08:00:00,Over 2.5,1.71,1.6371,2.215925162830714e-05,7.0,0.0065837310126178,0.0059236694835746,0.0001000535350164,7.0,0.0138216304456311,0.0125144374211346,onexbet,7.0,0.0729,0.0377,4.78,Süper Lig,Goles (Over/Under),2025-02-07,onexbet:1.7100; nordicbet:1.6600; betsson:1.6600; betrivers:1.6100; unibet:1.6100; unibet_eu:1.6100; tipico_de:1.6000,0-2,2.0,No,
Alanyaspor vs Fenerbahce,2025-02-09 08:00:00,Under 2.5,2.27,2.2057,2.215925162830714e-05,7.0,0.0065837310126178,0.0059236694835745,3.11931096157776e-05,7.0,0.0078616019446049,0.0062962932692322,onexbet,7.0,0.0643,0.0385,6.55,Süper Lig,Goles (Over/Under),2025-02-07,onexbet:2.2700; tipico_de:2.2500; betrivers:2.2000; unibet:2.2000; unibet_eu:2.2000; nordicbet:2.1600; betsson:2.1600,0-2,2.0,Si,
Elche vs Tenerife,2025-02-09 08:00:00,Under 2.5,1.55,1.5243,2.5694100732906173e-05,7.0,0.0069953488808281,0.0049303132716214,5.647554980097576e-05,7.0,0.0100749420943281,0.0085385962135449,onexbet,7.0,0.0257,0.0232,7.99,La Liga 2,Goles (Over/Under),2025-02-07,onexbet:1.5500; tipico_de:1.5500; williamhill:1.5300; betsson:1.5300; nordicbet:1.5300; unibet:1.4900; unibet_eu:1.4900,2-0,2.0,Sí,
Alanyaspor vs Fenerbahce,2025-02-09 08:00:00,Over 2.75,1.87,1.836,6.327567966048212e-05,5.0,0.0112432464296473,0.0102083333333333,3.440236096790695e-05,5.0,0.0082633028286198,0.0080231760439755,pinnacle,5.0,0.034,0.028,6.95,Süper Lig,Goles (Over/Under),2025-02-07,pinnacle:1.8700; betus:1.8700; bovada:1.8200; betonlineag:1.8100; lowvig:1.8100,0-2,2.0,No,
Elche vs Tenerife,2025-02-09 08:00:00,Over 2.0,1.87,1.8543,7.001926316935638e-06,7.0,0.0037404561282715,0.0026123521037193,4.7005926691858e-06,7.0,0.0030564725617029,0.0027347141564497,bovada,7.0,0.0157,0.0105,6.11,La Liga 2,Goles (Over/Under),2025-02-07,bovada:1.8700; lowvig:1.8600; betonlineag:1.8600; betanysports:1.8600; coolbet:1.8500; pinnacle:1.8400; betus:1.8400,2-0,2.0,No,
Alanyaspor vs Fenerbahce,2025-02-09 08:00:00,Under 2.75,2.03,1.984,6.327567966048212e-05,5.0,0.0112432464296473,0.0102083333333333,0.0001298904315052,5.0,0.0161080050087766,0.0133262683844426,betonlineag,5.0,0.046,0.0612,4.51,Süper Lig,Goles (Over/Under),2025-02-07,betonlineag:2.0300; lowvig:2.0300; bovada:2.0200; pinnacle:1.9700; betus:1.8700,0-2,2.0,Si,
Alavés vs Getafe,2025-02-09 08:00:00,Over 1.5,1.68,1.592,0.0001183269738456,5.0,0.0151746685106758,0.0138332097501971,0.0001685294533381,5.0,0.0178277677050657,0.0148351648351648,playup,5.0,0.088,0.0466,6.04,La Liga,Goles (Over/Under),2025-02-07,playup:1.6800; tipico_de:1.6000; betrivers:1.5600; unibet:1.5600; unibet_eu:1.5600,0-1,1.0,No,
Alavés vs Getafe,2025-02-09 08:00:00,Under 1.5,2.33,2.268,0.0001183269738456,5.0,0.0151746685106758,0.0138332097501971,0.0001197467730459,5.0,0.0153812047223836,0.0147102323766661,betrivers,5.0,0.062,0.0776,7.02,La Liga,Goles (Over/Under),2025-02-07,betrivers:2.3300; unibet:2.3300; unibet_eu:2.3300; tipico_de:2.2000; playup:2.1500,0-1,1.0,Sí,
Alavés vs Getafe,2025-02-09 08:00:00,Under 1.75,1.95,1.935,5.803228652735009e-06,4.0,0.0034065063975995,0.0029500863604468,8.03491291400055e-06,4.0,0.0040064102564102,0.0040064102564102,pinnacle,4.0,0.015,0.015,4.76,La Liga,Goles (Over/Under),2025-02-07,pinnacle:1.9500; bovada:1.9500; betonlineag:1.9200; lowvig:1.9200,0-1,1.0,Sí,
Alavés vs Getafe,2025-02-09 08:00:00,Over 1.75,1.93,1.9,5.803228652735009e-06,4.0,0.0034065063975995,0.0029500863604469,1.732583222275865e-05,4.0,0.0058780653201531,0.0041889726116293,pinnacle,4.0,0.03,0.0212,3.9,La Liga,Goles (Over/Under),2025-02-07,pinnacle:1.9300; betonlineag:1.9000; lowvig:1.9000; bovada:1.8700,0-1,1.0,No,
Elche vs Tenerife,2025-02-09 08:00:00,Under 2.0,2.0,1.9514,7.001926316935638e-06,7.0,0.0037404561282715,0.0026123521037193,2.8223661540408263e-05,7.0,0.0075097224586876,0.0056019320239403,pinnacle,7.0,0.0486,0.0285,4.35,La Liga 2,Goles (Over/Under),2025-02-07,pinnacle:2.0000; lowvig:1.9600; betonlineag:1.9600; betanysports:1.9600; bovada:1.9500; coolbet:1.9300; betus:1.9000,2-0,2.0,No,
Servette vs FC Basel,2025-02-09 08:15:00,Over 2.5,1.7,1.6429,5.800760881224321e-05,7.0,0.0106524557998227,0.0062634592612236,0.0001014348960244,7.0,0.0138665202977313,0.0096923357893157,williamhill,7.0,0.0571,0.0369,6.44,Super League Switzerland,Goles (Over/Under),2025-02-07,williamhill:1.7000; onexbet:1.6700; tipico_de:1.6500; betsson:1.6400; nordicbet:1.6400; playup:1.6300; betrivers:1.5700,2-1,3.0,Sí,
Servette vs FC Basel,2025-02-09 08:15:00,Under 2.5,2.28,2.1857,5.800760881224321e-05,7.0,0.0106524557998227,0.0062634592612236,5.7653369426802224e-05,7.0,0.0106970182047514,0.0079057677362065,betrivers,7.0,0.0943,0.0512,7.55,Super League Switzerland,Goles (Over/Under),2025-02-07,betrivers:2.2800; onexbet:2.2100; tipico_de:2.2000; betsson:2.1800; nordicbet:2.1800; playup:2.1500; williamhill:2.1000,2-1,3.0,No,
Servette vs FC Basel,2025-02-09 08:15:00,Over 2.75,1.86,1.84,1.9140800831022545e-05,4.0,0.006182458957255,0.0061669584352886,1.7586760457317333e-05,4.0,0.0059080704241994,0.0059080704241994,betonlineag,4.0,0.02,0.02,4.78,Super League Switzerland,Goles (Over/Under),2025-02-07,betonlineag:1.8600; lowvig:1.8600; pinnacle:1.8200; bovada:1.8200,2-1,3.0,Sí,
Servette vs FC Basel,2025-02-09 08:15:00,Over 3.5,2.6,2.6,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,6.49,Super League Switzerland,Goles (Over/Under),2025-02-07,unibet_eu:2.6000; unibet:2.6000,2-1,3.0,No,
Servette vs FC Basel,2025-02-09 08:15:00,Under 3.5,1.47,1.47,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,6.49,Super League Switzerland,Goles (Over/Under),2025-02-07,unibet_eu:1.4700; unibet:1.4700,2-1,3.0,Sí,
Servette vs FC Basel,2025-02-09 08:15:00,Under 2.75,2.02,1.9875,1.9140800831022545e-05,4.0,0.006182458957255,0.0061669584352885,2.4613184472172607e-05,4.0,0.0070158039137546,0.0069615551259664,bovada,4.0,0.0325,0.0277,4.45,Super League Switzerland,Goles (Over/Under),2025-02-07,bovada:2.0200; pinnacle:2.0100; betonlineag:1.9600; lowvig:1.9600,2-1,3.0,No,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Over 3.5,2.35,2.2171,9.425284218348464e-05,7.0,0.0135076735286518,0.0092375025799187,7.944999600608519e-05,7.0,0.0125285402485918,0.0096492442166696,betrivers,7.0,0.1329,0.0632,8.78,Austrian Bundesliga,Goles (Over/Under),2025-02-07,betrivers:2.3500; coolbet:2.2400; onexbet:2.2300; nordicbet:2.2000; betsson:2.2000; tipico_de:2.1500; playup:2.1500,0-0,0.0,No,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Under 3.5,1.66,1.6286,9.425284218348464e-05,7.0,0.0135076735286518,0.0092375025799187,0.000208880026699,7.0,0.0196838628544819,0.0136065689168512,coolbet,7.0,0.0314,0.0491,6.75,Austrian Bundesliga,Goles (Over/Under),2025-02-07,coolbet:1.6600; onexbet:1.6500; tipico_de:1.6500; nordicbet:1.6500; betsson:1.6500; playup:1.6300; betrivers:1.5100,0-0,0.0,Sí,
Fortuna Sittard vs Ajax,2025-02-09 08:30:00,Under 2.5,2.32,2.2314,6.87481081083945e-05,7.0,0.0115865290988895,0.0095316627884628,8.626679909963803e-05,7.0,0.0130785382483097,0.0096305840123126,betrivers,7.0,0.0886,0.0633,6.8,Eredivisie,Goles (Over/Under),2025-02-07,betrivers:2.3200; betsson:2.2600; nordicbet:2.2600; playup:2.2500; onexbet:2.2300; tipico_de:2.2000; williamhill:2.1000,0-2,2.0,Sí,
Fortuna Sittard vs Ajax,2025-02-09 08:30:00,Over 2.5,1.67,1.6229,6.87481081083945e-05,7.0,0.0115865290988894,0.0095316627884628,8.04533397340851e-05,7.0,0.0123285357599221,0.0109731294158651,williamhill,7.0,0.0471,0.0324,7.5,Eredivisie,Goles (Over/Under),2025-02-07,williamhill:1.6700; onexbet:1.6500; tipico_de:1.6500; betsson:1.6100; nordicbet:1.6100; playup:1.6000; betrivers:1.5700,0-2,2.0,No,
RKC Waalwijk vs NAC Breda,2025-02-09 08:30:00,Under 2.5,2.15,2.086,8.063484812100024e-05,10.0,0.0126465381003281,0.0112921276089371,9.264904622294842e-05,10.0,0.0136040557520933,0.0121412370669828,tipico_de,10.0,0.064,0.058,6.39,Eredivisie,Goles (Over/Under),2025-02-07,tipico_de:2.1500; onexbet:2.1300; betsson:2.1300; nordicbet:2.1300; playup:2.1200; williamhill:2.1000; coolbet:2.1000; betrivers:2.0000; unibet_eu:2.0000; unibet:2.0000,5-0,5.0,No,
RKC Waalwijk vs NAC Breda,2025-02-09 08:30:00,Over 2.5,1.77,1.711,8.063484812100024e-05,10.0,0.0126465381003281,0.0112921276089371,9.751440296797232e-05,10.0,0.0137785011750639,0.0118864475712777,betrivers,10.0,0.059,0.0409,6.5,Eredivisie,Goles (Over/Under),2025-02-07,betrivers:1.7700; unibet_eu:1.7700; unibet:1.7700; onexbet:1.7100; coolbet:1.7100; betsson:1.6800; nordicbet:1.6800; playup:1.6800; tipico_de:1.6700; williamhill:1.6700,5-0,5.0,Sí,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Under 3.0,1.99,1.9567,2.252919701603529e-05,3.0,0.0067102792329967,0.0063265119324096,7.864075332760737e-05,3.0,0.0125336875060762,0.0118168739050928,betonlineag,3.0,0.0333,0.0471,4.6,Austrian Bundesliga,Goles (Over/Under),2025-02-07,betonlineag:1.9900; lowvig:1.9900; bovada:1.8900,0-0,0.0,Sí,
WSG Tirol vs Hartberg,2025-02-09 08:30:00,Under 2.5,1.84,1.7858,4.389546493489221e-05,12.0,0.0093488808110282,0.0064993734991708,3.963420352241353e-05,12.0,0.0088360137521461,0.0068189130816935,pinnacle,12.0,0.0542,0.0281,7.26,Austrian Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.8400; onexbet:1.8200; tipico_de:1.8000; betsson:1.8000; nordicbet:1.8000; bovada:1.7800; betrivers:1.7800; unibet_eu:1.7800; unibet:1.7800; playup:1.7700; williamhill:1.7500; coolbet:1.7300,0-0,0.0,Sí,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Over 2.5,1.49,1.4733,2.53943849021922e-05,3.0,0.0068918432608136,0.0064976921394614,6.966742484926366e-05,3.0,0.0109853775352123,0.0103571132653906,unibet,3.0,0.0167,0.0236,8.27,Austrian Bundesliga,Goles (Over/Under),2025-02-07,unibet:1.4900; unibet_eu:1.4900; williamhill:1.4400,0-0,0.0,No,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Under 2.5,2.5,2.4533,2.53943849021922e-05,3.0,0.0068918432608136,0.0064976921394615,1.5296373775851633e-05,3.0,0.0054318216387443,0.0051211705532692,williamhill,3.0,0.0467,0.033,9.44,Austrian Bundesliga,Goles (Over/Under),2025-02-07,williamhill:2.5000; unibet:2.4300; unibet_eu:2.4300,0-0,0.0,Sí,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Over 3.0,1.85,1.8433,2.252919701603529e-05,3.0,0.0067102792329967,0.0063265119324097,9.657308210308411e-07,3.0,0.0013848546439219,0.0013056534795665,bovada,3.0,0.0067,0.0047,6.96,Austrian Bundesliga,Goles (Over/Under),2025-02-07,bovada:1.8500; betonlineag:1.8400; lowvig:1.8400,0-0,0.0,No,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Under 3.25,1.83,1.83,2.0320458026813304e-05,2.0,0.0063711564171122,0.0063711564171122,0.0,2.0,0.0,0.0,pinnacle,2.0,0.0,0.0,7.0,Austrian Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:1.8300; betus:1.8300,0-0,0.0,Sí,
Fortuna Sittard vs Ajax,2025-02-09 08:30:00,Under 3.5,1.49,1.49,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,6.33,Eredivisie,Goles (Over/Under),2025-02-07,unibet_eu:1.4900; unibet:1.4900,0-2,2.0,Sí,
Fortuna Sittard vs Ajax,2025-02-09 08:30:00,Over 3.5,2.55,2.55,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,unibet_eu,2.0,0.0,0.0,6.33,Eredivisie,Goles (Over/Under),2025-02-07,unibet_eu:2.5500; unibet:2.5500,0-2,2.0,No,
Fortuna Sittard vs Ajax,2025-02-09 08:30:00,Over 2.75,1.84,1.8233,1.0140278040397336e-05,6.0,0.0044987810210867,0.0042536491760641,7.0661155191333925e-06,6.0,0.0037420445949968,0.0033289367903828,lowvig,6.0,0.0167,0.0125,6.16,Eredivisie,Goles (Over/Under),2025-02-07,lowvig:1.8400; betonlineag:1.8400; bovada:1.8200; betanysports:1.8200; pinnacle:1.8100; betus:1.8100,0-2,2.0,No,
Fortuna Sittard vs Ajax,2025-02-09 08:30:00,Under 2.75,2.03,1.9967,1.0140278040397336e-05,6.0,0.0044987810210868,0.0042536491760641,3.662445546797044e-05,6.0,0.0085573180426832,0.0067416655524389,pinnacle,6.0,0.0333,0.0335,4.51,Eredivisie,Goles (Over/Under),2025-02-07,pinnacle:2.0300; bovada:2.0200; betanysports:2.0200; lowvig:1.9900; betonlineag:1.9900; betus:1.9300,0-2,2.0,Sí,
RKC Waalwijk vs NAC Breda,2025-02-09 08:30:00,Over 2.75,1.9,1.8917,5.04195877481469e-06,6.0,0.0031753667109878,0.0024697663091713,3.166361810292003e-06,6.0,0.0025122224715652,0.0023304913189198,betonlineag,6.0,0.0083,0.009,6.11,Eredivisie,Goles (Over/Under),2025-02-07,betonlineag:1.9000; lowvig:1.9000; betanysports:1.9000; bovada:1.8900; pinnacle:1.8800; betus:1.8800,5-0,5.0,Sí,
RKC Waalwijk vs NAC Breda,2025-02-09 08:30:00,Under 2.75,1.95,1.9183,5.04195877481469e-06,6.0,0.0031753667109878,0.0024697663091713,2.2031348274290907e-05,6.0,0.0066294763962322,0.0044634201998572,pinnacle,6.0,0.0317,0.0241,4.47,Eredivisie,Goles (Over/Under),2025-02-07,pinnacle:1.9500; bovada:1.9300; betonlineag:1.9200; lowvig:1.9200; betanysports:1.9200; betus:1.8700,5-0,5.0,No,
WSG Tirol vs Hartberg,2025-02-09 08:30:00,Over 2.5,2.12,1.9733,4.389546493489221e-05,12.0,0.0093488808110283,0.0064993734991708,0.0001181685039447,12.0,0.0153661312301195,0.0114675749904137,coolbet,12.0,0.1467,0.0607,4.97,Austrian Bundesliga,Goles (Over/Under),2025-02-07,coolbet:2.1200; williamhill:2.0000; betsson:2.0000; nordicbet:2.0000; pinnacle:2.0000; onexbet:1.9800; bovada:1.9800; tipico_de:1.9700; playup:1.9500; unibet:1.9000; betrivers:1.8900; unibet_eu:1.8900,0-0,0.0,No,
Austria Klagenfurt vs RB Salzburg,2025-02-09 08:30:00,Over 3.25,2.01,1.96,2.0320458026813304e-05,2.0,0.0063711564171122,0.0063711564171122,8.486531147885827e-05,2.0,0.0130238858065692,0.0130238858065692,pinnacle,2.0,0.05,0.05,4.4,Austrian Bundesliga,Goles (Over/Under),2025-02-07,pinnacle:2.0100; betus:1.9100,0-0,0.0,No,
Widzew Łódź vs Cracovia Kraków,2025-02-09 08:45:00,Over 2.5,1.9,1.8586,2.052647754632161e-05,14.0,0.0064059897001601,0.0050615226780569,4.36294166390992e-05,14.0,0.0093016533112071,0.0068420068905138,lowvig,14.0,0.0414,0.0314,6.69,Ekstraklasa,Goles (Over/Under),2025-02-07,lowvig:1.9000; betonlineag:1.9000; pinnacle:1.8700; bovada:1.8700; betrivers:1.8700; unibet_eu:1.8700; unibet:1.8700; betus:1.8700; coolbet:1.8700; onexbet:1.8500; betsson:1.8400; nordicbet:1.8400; playup:1.8300; tipico_de:1.7700,1-1,2.0,No,
Widzew Łódź vs Cracovia Kraków,2025-02-09 08:45:00,Under 2.5,1.95,1.8979,2.052647754632161e-05,14.0,0.0064059897001602,0.005061522678057,4.294962501998175e-05,14.0,0.0092528053058039,0.0079686783145533,bovada,14.0,0.0521,0.0332,7.78,Ekstraklasa,Goles (Over/Under),2025-02-07,bovada:1.9500; pinnacle:1.9400; tipico_de:1.9300; onexbet:1.9200; lowvig:1.9200; betonlineag:1.9200; betsson:1.9000; nordicbet:1.9000; coolbet:1.9000; betus:1.8700; playup:1.8700; betrivers:1.8500; unibet_eu:1.8500; unibet:1.8500,1-1,2.0,Sí,
Reggiana vs Cesena FC,2025-02-09 09:00:00,Over 2.5,2.65,2.525,0.0002324271747304,4.0,0.020792989297642,0.0206097917795866,0.0002018106424705,4.0,0.0196540880503144,0.0196540880503144,unibet,4.0,0.125,0.125,8.66,Serie B,Goles (Over/Under),2025-02-07,unibet:2.6500; unibet_eu:2.6500; tipico_de:2.4000; williamhill:2.4000,0-1,1.0,No,
Reggiana vs Cesena FC,2025-02-09 09:00:00,Over 1.5,1.48,1.4775,7.829904836317962e-07,4.0,0.0012136434342398,0.0011229993343064,2.2680543162601884e-06,4.0,0.0019903139450828,0.0017236624379481,betsson,4.0,0.0025,0.0043,8.89,Serie B,Goles (Over/Under),2025-02-07,betsson:1.4800; nordicbet:1.4800; betrivers:1.4800; onexbet:1.4700,0-1,1.0,No,
Reggiana vs Cesena FC,2025-02-09 09:00:00,Under 1.5,2.45,2.4275,7.829904836317962e-07,4.0,0.0012136434342399,0.0011229993343064,2.479335572048259e-06,4.0,0.002190990227149,0.0018974531961545,betrivers,4.0,0.0225,0.013,8.84,Serie B,Goles (Over/Under),2025-02-07,betrivers:2.4500; betsson:2.4200; onexbet:2.4200; nordicbet:2.4200,0-1,1.0,Sí,
Reggiana vs Cesena FC,2025-02-09 09:00:00,Under 2.5,1.55,1.4675,0.0002324271747304,4.0,0.020792989297642,0.0206097917795866,0.0004418624519906,4.0,0.0277162290559455,0.0266529398307023,williamhill,4.0,0.0825,0.0602,6.18,Serie B,Goles (Over/Under),2025-02-07,williamhill:1.5500; tipico_de:1.5000; unibet:1.4100; unibet_eu:1.4100,0-1,1.0,Sí,
Cremonese vs Südtirol,2025-02-09 09:00:00,Over 2.5,2.32,2.2425,0.0001374929003852,8.0,0.0163300309005575,0.0146767515667731,0.0001065008611751,8.0,0.0145205454186,0.011519526931909,betrivers,8.0,0.0775,0.0715,9.33,Serie B,Goles (Over/Under),2025-02-07,betrivers:2.3200; unibet_eu:2.3200; unibet:2.3200; betsson:2.2300; nordicbet:2.2300; onexbet:2.2200; williamhill:2.2000; tipico_de:2.1000,3-1,4.0,Sí,
Spezia vs Palermo,2025-02-09 09:00:00,Over 2.5,2.12,2.069,8.63946583942003e-05,10.0,0.0130766066673254,0.010649095062586,9.294330999769e-05,10.0,0.0136285527393085,0.0111028811070466,betrivers,10.0,0.051,0.0568,8.9,Serie B,Goles (Over/Under),2025-02-07,betrivers:2.1200; unibet_eu:2.1200; unibet:2.1200; matchbook:2.1200; onexbet:2.1000; betsson:2.0600; nordicbet:2.0600; williamhill:2.0500; coolbet:1.9900; tipico_de:1.9500,2-2,4.0,Sí,
Spezia vs Palermo,2025-02-09 09:00:00,Under 2.5,1.77,1.699,8.63946583942003e-05,10.0,0.0130766066673253,0.0106490950625859,0.0001911128367454,10.0,0.0191878910337455,0.0168535585177414,matchbook,10.0,0.071,0.0543,7.78,Serie B,Goles (Over/Under),2025-02-07,matchbook:1.7700; tipico_de:1.7500; onexbet:1.7300; williamhill:1.7300; coolbet:1.7300; betsson:1.7100; nordicbet:1.7100; betrivers:1.6200; unibet_eu:1.6200; unibet:1.6200,2-2,4.0,No,
Cremonese vs Südtirol,2025-02-09 09:00:00,Over 2.25,2.0,1.97,3.070467957492595e-05,2.0,0.0078328981723237,0.0078328981723237,2.9900830989178858e-05,2.0,0.0077319587628866,0.0077319587628866,bovada,2.0,0.03,0.03,4.64,Serie B,Goles (Over/Under),2025-02-07,bovada:2.0000; pinnacle:1.9400,3-1,4.0,Sí,
Cremonese vs Südtirol,2025-02-09 09:00:00,Under 2.25,1.89,1.86,3.070467957492595e-05,2.0,0.0078328981723237,0.0078328981723237,3.783657577376056e-05,2.0,0.0086737791655823,0.0086737791655823,pinnacle,2.0,0.03,0.03,4.46,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.8900; bovada:1.8300,3-1,4.0,No,
Lyon vs Stade de Reims,2025-02-09 09:00:00,Over 3.5,2.46,2.35,2.5810118007435592e-05,6.0,0.0070680572015798,0.0056150567969094,0.0001304538374465,6.0,0.0159879660179508,0.0123613517867287,matchbook,6.0,0.11,0.0868,3.15,Ligue 1,Goles (Over/Under),2025-02-07,matchbook:2.4600; onexbet:2.4400; betsson:2.3500; nordicbet:2.3500; playup:2.3000; tipico_de:2.2000,4-0,4.0,Sí,
Lyon vs Stade de Reims,2025-02-09 09:00:00,Under 3.5,1.65,1.6133,2.5810118007435592e-05,6.0,0.0070680572015799,0.0056150567969094,2.9656138040921984e-05,6.0,0.0074895923500814,0.0067649914275681,onexbet,6.0,0.0367,0.0197,6.06,Ligue 1,Goles (Over/Under),2025-02-07,onexbet:1.6500; matchbook:1.6300; betsson:1.6000; nordicbet:1.6000; tipico_de:1.6000; playup:1.6000,4-0,4.0,No,
Lyon vs Stade de Reims,2025-02-09 09:00:00,Over 3.0,1.89,1.87,2.431689403162471e-05,6.0,0.006972431966444,0.0062605749746525,9.635440418838851e-06,6.0,0.0043787510932885,0.0038302763932022,bovada,6.0,0.02,0.0153,6.39,Ligue 1,Goles (Over/Under),2025-02-07,bovada:1.8900; pinnacle:1.8800; betus:1.8800; coolbet:1.8700; lowvig:1.8500; betonlineag:1.8500,4-0,4.0,Sí,
Lyon vs Stade de Reims,2025-02-09 09:00:00,Under 3.0,2.01,1.9517,2.431689403162471e-05,6.0,0.006972431966444,0.0062605749746525,7.272660100117966e-05,6.0,0.0120517878349936,0.0101240904880824,pinnacle,6.0,0.0583,0.0452,3.81,Ligue 1,Goles (Over/Under),2025-02-07,pinnacle:2.0100; lowvig:1.9800; betonlineag:1.9800; coolbet:1.9400; bovada:1.9300; betus:1.8700,4-0,4.0,No,
Spezia vs Palermo,2025-02-09 09:00:00,Over 2.25,1.86,1.8567,2.078448023592738e-05,3.0,0.0064460508227121,0.0060552635089955,9.441727294120008e-07,3.0,0.0013699637337722,0.0012916141948399,pinnacle,3.0,0.0033,0.0047,6.95,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.8600; betus:1.8600; bovada:1.8500,2-2,4.0,Sí,
Spezia vs Palermo,2025-02-09 09:00:00,Under 2.25,1.98,1.9467,2.078448023592738e-05,3.0,0.0064460508227122,0.0060552635089956,8.031430213037052e-05,3.0,0.0126639942185426,0.0119397282517849,pinnacle,3.0,0.0333,0.0471,4.56,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.9800; bovada:1.9800; betus:1.8800,2-2,4.0,No,
Cremonese vs Südtirol,2025-02-09 09:00:00,Under 2.5,1.66,1.5862,0.0001374929003852,8.0,0.0163300309005575,0.014676751566773,0.0003036381940499,8.0,0.0237138286557735,0.0221256118834823,onexbet,8.0,0.0737,0.0589,7.86,Serie B,Goles (Over/Under),2025-02-07,onexbet:1.6600; tipico_de:1.6500; williamhill:1.6200; betsson:1.6100; nordicbet:1.6100; unibet:1.5200; betrivers:1.5100; unibet_eu:1.5100,3-1,4.0,No,
Cagliari vs Parma,2025-02-09 09:00:00,Under 2.5,2.18,2.1033,1.9769499304863707e-05,9.0,0.0062587547796848,0.0050253298489677,8.185298245991829e-05,9.0,0.0127790090521967,0.0099518719643377,onexbet,9.0,0.0767,0.0562,4.7,Serie A,Goles (Over/Under),2025-02-07,onexbet:2.1800; betus:2.1800; coolbet:2.1500; tipico_de:2.1000; betsson:2.1000; nordicbet:2.1000; betrivers:2.0600; unibet_eu:2.0600; williamhill:2.0000,2-1,3.0,No,
Reggiana vs Cesena FC,2025-02-09 09:00:00,Over 2.0,1.91,1.89,1.6384350177731726e-05,4.0,0.0057241285682544,0.0046261128251474,2.4130180535108548e-05,4.0,0.0069323852119554,0.0056750842091155,pinnacle,4.0,0.02,0.0245,5.83,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.9100; betus:1.9100; bovada:1.8900; coolbet:1.8500,0-1,1.0,No,
Reggiana vs Cesena FC,2025-02-09 09:00:00,Under 2.0,1.93,1.915,1.6384350177731726e-05,4.0,0.0057241285682545,0.0046261128251475,2.598509993218429e-05,4.0,0.0071986816972466,0.0062342412235736,pinnacle,4.0,0.015,0.026,5.87,Serie B,Goles (Over/Under),2025-02-07,pinnacle:1.9300; bovada:1.9300; coolbet:1.9300; betus:1.8700,0-1,1.0,Sí,
Lyon vs Stade de Reims,2025-02-09 09:00:00,Under 2.5,2.38,2.36,2.286977459018073e-06,4.0,0.002095509308179,0.0017331999926936,2.045517731762673e-05,4.0,0.0063282820883042,0.0054804530507855,betrivers,4.0,0.02,0.0346,6.53,Ligue 1,Goles (Over/Under),2025-02-07,betrivers:2.3800; unibet_eu:2.3800; unibet:2.3800; williamhill:2.3000,4-0,4.0,No,
